08-08-2017 15:32:24

Radiation device:	U04 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	DiagonalMpPm
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
192.8	-192.9	50.0	17.9	50282	21.7
192.4	-192.5	50.0	19.0	53314	23.0
192.1	-192.2	50.0	20.1	56515	24.3
191.7	-191.8	50.0	21.7	60962	26.2
191.4	-191.4	50.0	23.2	65130	28.1
191.0	-191.1	50.0	25.4	71331	30.7
190.7	-190.7	50.0	27.4	76862	33.2
190.3	-190.4	50.0	29.7	83454	36.0
189.9	-190.0	50.0	32.5	91214	39.3
189.6	-189.7	50.0	35.0	98372	42.4
189.3	-189.3	50.0	38.3	107565	46.3
188.9	-188.9	50.0	41.0	115258	49.7
188.5	-188.6	50.0	44.7	125519	54.1
188.1	-188.2	50.0	47.9	134566	58.0
187.8	-187.9	50.0	50.9	142858	61.5
187.4	-187.5	50.0	53.6	150490	64.8
187.1	-187.2	50.0	56.3	158126	68.1
186.7	-186.8	50.0	58.9	165488	71.3
186.4	-186.4	50.0	61.4	172530	74.2
186.0	-186.1	50.0	63.6	178726	77.1
185.7	-185.7	50.0	65.6	184387	79.5
185.3	-185.4	50.0	67.4	189238	81.4
185.0	-185.0	50.0	68.8	193419	83.4
184.6	-184.7	50.0	70.3	197543	85.1
184.2	-184.3	50.0	71.6	201216	86.6
183.9	-183.9	50.0	72.9	204740	88.2
183.5	-183.6	50.0	73.9	207572	89.5
183.2	-183.2	50.0	75.0	210618	90.7
182.8	-182.9	50.0	75.9	213117	91.8
182.5	-182.5	50.0	76.8	215795	93.1
182.1	-182.2	50.0	77.6	218114	94.0
181.8	-181.8	50.0	78.7	221093	95.2
181.4	-181.4	50.0	79.4	223020	96.1
181.1	-181.1	50.0	80.4	225991	97.4
180.7	-180.7	50.0	81.1	227883	98.2
180.3	-180.4	50.0	82.4	231523	99.7
180.0	-180.0	50.0	83.4	234339	100.9
179.6	-179.7	50.0	84.0	236119	101.8
179.3	-179.3	50.0	85.1	238974	102.9
178.9	-178.9	50.0	86.1	241938	104.3
178.6	-178.6	50.0	87.0	244327	105.2
178.2	-178.2	50.0	87.9	247070	106.5
177.8	-177.9	50.0	88.5	248594	107.3
177.5	-177.5	50.0	89.7	251964	108.6
177.1	-177.1	50.0	90.6	254392	109.6
176.8	-176.8	50.0	91.7	257670	111.0
176.4	-176.4	50.0	92.6	260144	112.1
176.0	-176.1	50.0	93.8	263628	113.5
175.5	-175.5	50.0	95.0	266969	114.9
175.0	-175.0	50.0	96.6	271472	117.2
174.4	-174.5	50.0	97.7	274543	118.3
174.0	-174.1	50.0	98.4	276557	119.3
173.6	-173.7	50.0	99.4	279229	120.3
173.2	-173.2	50.0	100.3	281771	121.5
172.7	-172.8	50.0	100.9	283582	122.1
172.1	-172.3	50.0	101.8	285992	123.2
171.5	-171.7	50.0	102.0	286643	123.6
171.0	-171.1	50.0	102.3	287521	123.8
170.7	-170.7	50.0	103.1	289535	124.7
170.7	-170.6	50.0	103.1	289731	124.9
170.3	-170.4	50.0	103.9	291770	125.9
169.9	-170.0	50.0	104.2	292757	126.0
169.6	-169.6	50.0	104.5	293538	126.5
169.2	-169.2	50.0	105.0	294926	127.1
168.8	-168.9	50.0	105.3	295701	127.3
168.4	-168.5	50.0	105.5	296400	127.7
168.1	-168.2	50.0	105.8	297097	128.2
167.7	-167.8	50.0	105.9	297556	128.4
167.4	-167.4	50.0	106.3	298753	128.5
167.0	-167.1	50.0	106.5	299177	129.0
166.6	-166.7	50.0	106.8	299937	129.5
166.2	-166.4	50.0	107.1	300965	129.8
165.9	-166.0	50.0	107.3	301486	129.9
165.5	-165.6	50.0	107.8	302993	130.4
165.2	-165.3	50.0	108.2	304113	130.9
164.8	-164.9	50.0	108.0	303471	130.7
164.4	-164.5	50.0	108.3	304133	131.0
164.1	-164.2	50.0	108.4	304400	131.2
163.7	-163.8	50.0	108.6	304984	131.4
163.3	-163.4	50.0	108.4	304446	131.2
163.0	-163.1	50.0	108.7	305454	131.6
162.6	-162.7	50.0	109.2	306770	131.9
162.2	-162.3	50.0	109.5	307567	132.5
161.8	-162.0	50.0	109.4	307234	132.2
161.5	-161.6	50.0	109.6	308029	132.7
161.1	-161.2	50.0	109.8	308366	132.8
160.8	-160.8	50.0	109.8	308595	133.0
160.4	-160.5	50.0	109.8	308418	133.0
160.0	-160.1	50.0	109.7	308284	132.9
159.6	-159.8	50.0	109.9	308866	132.9
159.3	-159.4	50.0	109.9	308618	132.9
158.9	-159.0	50.0	109.8	308464	132.8
158.5	-158.7	50.0	110.3	309841	133.2
158.2	-158.3	50.0	110.1	309352	133.4
157.8	-157.9	50.0	109.5	307622	132.4
157.4	-157.6	50.0	109.7	308100	132.5
157.0	-157.2	50.0	109.7	308120	132.6
156.7	-156.8	50.0	109.8	308479	132.8
156.3	-156.4	50.0	110.1	309218	133.1
156.0	-156.0	50.0	109.4	307486	132.6
155.6	-155.7	50.0	109.2	306886	132.3
155.2	-155.3	50.0	109.3	306936	132.0
154.9	-154.9	50.0	109.1	306403	132.3
154.5	-154.5	50.0	109.3	306961	132.4
154.1	-154.2	50.0	109.2	306835	132.2
153.8	-153.8	50.0	109.5	307544	132.4
153.4	-153.5	50.0	109.1	306590	132.1
153.1	-153.1	50.0	109.1	306609	132.1
152.7	-152.7	50.0	109.2	306652	132.3
152.4	-152.4	50.0	109.4	307446	132.6
152.0	-152.0	50.0	109.1	306631	132.1
151.6	-151.6	50.0	108.9	306017	131.7
151.2	-151.3	50.0	109.3	307137	132.3
150.9	-150.9	50.0	109.4	307266	132.7
150.5	-150.6	50.0	109.6	307829	132.9
150.1	-150.2	50.0	110.1	309245	133.7
149.8	-149.8	50.0	109.8	308457	133.1
149.4	-149.5	50.0	109.4	307379	132.4
149.1	-149.1	50.0	109.5	307747	132.5
148.7	-148.7	50.0	109.9	308638	133.1
148.3	-148.4	50.0	109.9	308719	133.1
148.0	-148.0	50.0	109.9	308852	133.0
147.6	-147.6	50.0	109.7	308226	132.7
147.2	-147.3	50.0	110.0	309135	132.9
146.9	-146.9	50.0	110.1	309189	133.2
146.5	-146.5	50.0	110.1	309395	133.4
146.1	-146.1	50.0	110.2	309602	133.6
145.7	-145.8	50.0	109.6	308020	132.7
145.4	-145.4	50.0	109.8	308465	132.6
145.0	-145.0	50.0	110.3	309746	133.3
144.6	-144.7	50.0	110.7	310882	134.3
144.3	-144.3	50.0	110.0	309052	133.4
143.9	-143.9	50.0	109.8	308571	132.8
143.5	-143.6	50.0	109.9	308812	132.8
