Patient Name: Water, Phantom
Patient ID: WP001
Plan: QA1-6MV
Course: C1
Date: 06 October 2020 11:39:20 AM
Exported by: alanphys

Start: (-0.14, 0.38, 0.00)
End:   (-0.14, 29.63, 0.00)


0.000000	118.749661
0.025000	120.313982
0.050000	121.779353
0.075000	123.244724
0.100000	124.710094
0.125000	126.175465
0.150000	127.640836
0.175000	129.106207
0.200000	130.571578
0.225000	132.036948
0.250000	133.502319
0.275000	134.346365
0.300000	135.083777
0.325000	135.821188
0.350000	136.558599
0.375000	137.296011
0.400000	138.033422
0.425000	138.770834
0.450000	139.508245
0.475000	140.245656
0.500000	140.983068
0.525000	141.318313
0.550000	141.584537
0.575000	141.850761
0.600000	142.116985
0.625000	142.383209
0.650000	142.649433
0.675000	142.915657
0.700000	143.181881
0.725000	143.448105
0.750000	143.714329
0.775000	143.764095
0.800000	143.776711
0.825000	143.789327
0.850000	143.801943
0.875000	143.814559
0.900000	143.827176
0.925000	143.839792
0.950000	143.852408
0.975000	143.865024
1.000000	143.877640
1.025000	143.809105
1.050000	143.726642
1.075000	143.644179
1.100000	143.561716
1.125000	143.479254
1.150000	143.396791
1.175000	143.314328
1.200000	143.231865
1.225000	143.149402
1.250000	143.066939
1.275000	142.961047
1.300000	142.851134
1.325000	142.741221
1.350000	142.631308
1.375000	142.521394
1.400000	142.411481
1.425000	142.301568
1.450000	142.191655
1.475000	142.081741
1.500000	141.971828
1.525000	141.848457
1.550000	141.722776
1.575000	141.597095
1.600000	141.471414
1.625000	141.345733
1.650000	141.220052
1.675000	141.094372
1.700000	140.968691
1.725000	140.843010
1.750000	140.717329
1.775000	140.582010
1.800000	140.445036
1.825000	140.308063
1.850000	140.171089
1.875000	140.034116
1.900000	139.897142
1.925000	139.760169
1.950000	139.623196
1.975000	139.486222
2.000000	139.349249
2.025000	139.211538
2.050000	139.073700
2.075000	138.935863
2.100000	138.798025
2.125000	138.660188
2.150000	138.522350
2.175000	138.384512
2.200000	138.246675
2.225000	138.108837
2.250000	137.971000
2.275000	137.837386
2.300000	137.704498
2.325000	137.571609
2.350000	137.438721
2.375000	137.305832
2.400000	137.172944
2.425000	137.040055
2.450000	136.907166
2.475000	136.774278
2.500000	136.641389
2.525000	136.508858
2.550000	136.376387
2.575000	136.243917
2.600000	136.111446
2.625000	135.978976
2.650000	135.846505
2.675000	135.714035
2.700000	135.581565
2.725000	135.449094
2.750000	135.316624
2.775000	135.182261
2.800000	135.047573
2.825000	134.912885
2.850000	134.778197
2.875000	134.643510
2.900000	134.508822
2.925000	134.374134
2.950000	134.239446
2.975000	134.104758
3.000000	133.970071
3.025000	133.835765
3.050000	133.701525
3.075000	133.567285
3.100000	133.433045
3.125000	133.298805
3.150000	133.164565
3.175000	133.030325
3.200000	132.896085
3.225000	132.761845
3.250000	132.627605
3.275000	132.492959
3.300000	132.358243
3.325000	132.223528
3.350000	132.088812
3.375000	131.954096
3.400000	131.819381
3.425000	131.684665
3.450000	131.549950
3.475000	131.415234
3.500000	131.280518
3.525000	131.143162
3.550000	131.005352
3.575000	130.867542
3.600000	130.729733
3.625000	130.591923
3.650000	130.454114
3.675000	130.316304
3.700000	130.178494
3.725000	130.040685
3.750000	129.902875
3.775000	129.767694
3.800000	129.632965
3.825000	129.498236
3.850000	129.363507
3.875000	129.228778
3.900000	129.094049
3.925000	128.959320
3.950000	128.824591
3.975000	128.689861
4.000000	128.555132
4.025000	128.424675
4.050000	128.294952
4.075000	128.165228
4.100000	128.035505
4.125000	127.905781
4.150000	127.776058
4.175000	127.646334
4.200000	127.516611
4.225000	127.386887
4.250000	127.257164
4.275000	127.123168
4.300000	126.988439
4.325000	126.853710
4.350000	126.718980
4.375000	126.584251
4.400000	126.449522
4.425000	126.314793
4.450000	126.180064
4.475000	126.045335
4.500000	125.910606
4.525000	125.775151
4.550000	125.639571
4.575000	125.503991
4.600000	125.368411
4.625000	125.232832
4.650000	125.097252
4.675000	124.961672
4.700000	124.826092
4.725000	124.690513
4.750000	124.554933
4.775000	124.419342
4.800000	124.283750
4.825000	124.148158
4.850000	124.012565
4.875000	123.876973
4.900000	123.741381
4.925000	123.605788
4.950000	123.470196
4.975000	123.334604
5.000000	123.199011
5.025000	123.064572
5.050000	122.930332
5.075000	122.796091
5.100000	122.661850
5.125000	122.527609
5.150000	122.393368
5.175000	122.259127
5.200000	122.124886
5.225000	121.990645
5.250000	121.856404
5.275000	121.727518
5.300000	121.599551
5.325000	121.471583
5.350000	121.343616
5.375000	121.215648
5.400000	121.087681
5.425000	120.959713
5.450000	120.831746
5.475000	120.703778
5.500000	120.575811
5.525000	120.451722
5.550000	120.328299
5.575000	120.204876
5.600000	120.081453
5.625000	119.958030
5.650000	119.834607
5.675000	119.711183
5.700000	119.587760
5.725000	119.464337
5.750000	119.340914
5.775000	119.214386
5.800000	119.087325
5.825000	118.960264
5.850000	118.833203
5.875000	118.706141
5.900000	118.579080
5.925000	118.452019
5.950000	118.324958
5.975000	118.197897
6.000000	118.070836
6.025000	117.938826
6.050000	117.805966
6.075000	117.673106
6.100000	117.540246
6.125000	117.407386
6.150000	117.274527
6.175000	117.141667
6.200000	117.008807
6.225000	116.875947
6.250000	116.743087
6.275000	116.608644
6.300000	116.473928
6.325000	116.339212
6.350000	116.204497
6.375000	116.069781
6.400000	115.935065
6.425000	115.800350
6.450000	115.665634
6.475000	115.530918
6.500000	115.396203
6.525000	115.262274
6.550000	115.128480
6.575000	114.994686
6.600000	114.860892
6.625000	114.727098
6.650000	114.593304
6.675000	114.459510
6.700000	114.325716
6.725000	114.191922
6.750000	114.058128
6.775000	113.927034
6.800000	113.796403
6.825000	113.665772
6.850000	113.535141
6.875000	113.404510
6.900000	113.273880
6.925000	113.143249
6.950000	113.012618
6.975000	112.881987
7.000000	112.751357
7.025000	112.629162
7.050000	112.508416
7.075000	112.387670
7.100000	112.266923
7.125000	112.146177
7.150000	112.025431
7.175000	111.904685
7.200000	111.783938
7.225000	111.663192
7.250000	111.542446
7.275000	111.425175
7.300000	111.308501
7.325000	111.191827
7.350000	111.075153
7.375000	110.958479
7.400000	110.841805
7.425000	110.725131
7.450000	110.608457
7.475000	110.491783
7.500000	110.375109
7.525000	110.254591
7.550000	110.133413
7.575000	110.012235
7.600000	109.891057
7.625000	109.769879
7.650000	109.648701
7.675000	109.527523
7.700000	109.406345
7.725000	109.285167
7.750000	109.163990
7.775000	109.036279
7.800000	108.907448
7.825000	108.778616
7.850000	108.649784
7.875000	108.520953
7.900000	108.392121
7.925000	108.263290
7.950000	108.134458
7.975000	108.005627
8.000000	107.876795
8.025000	107.747571
8.050000	107.618279
8.075000	107.488987
8.100000	107.359695
8.125000	107.230403
8.150000	107.101111
8.175000	106.971819
8.200000	106.842527
8.225000	106.713235
8.250000	106.583943
8.275000	106.460018
8.300000	106.337014
8.325000	106.214010
8.350000	106.091006
8.375000	105.968002
8.400000	105.844998
8.425000	105.721994
8.450000	105.598989
8.475000	105.475985
8.500000	105.352981
8.525000	105.233844
8.550000	105.115371
8.575000	104.996898
8.600000	104.878425
8.625000	104.759951
8.650000	104.641478
8.675000	104.523005
8.700000	104.404532
8.725000	104.286058
8.750000	104.167585
8.775000	104.048731
8.800000	103.929810
8.825000	103.810890
8.850000	103.691970
8.875000	103.573050
8.900000	103.454130
8.925000	103.335210
8.950000	103.216290
8.975000	103.097370
9.000000	102.978449
9.025000	102.859530
9.050000	102.740611
9.075000	102.621692
9.100000	102.502772
9.125000	102.383853
9.150000	102.264934
9.175000	102.146015
9.200000	102.027096
9.225000	101.908176
9.250000	101.789257
9.275000	101.670695
9.300000	101.552194
9.325000	101.433693
9.350000	101.315191
9.375000	101.196690
9.400000	101.078189
9.425000	100.959688
9.450000	100.841187
9.475000	100.722686
9.500000	100.604185
9.525000	100.483780
9.550000	100.363048
9.575000	100.242316
9.600000	100.121584
9.625000	100.000852
9.650000	99.880120
9.675000	99.759388
9.700000	99.638656
9.725000	99.517924
9.750000	99.397192
9.775000	99.275699
9.800000	99.154075
9.825000	99.032451
9.850000	98.910827
9.875000	98.789204
9.900000	98.667580
9.925000	98.545956
9.950000	98.424332
9.975000	98.302708
10.000000	98.181084
10.025000	98.063684
10.050000	97.947009
10.075000	97.830334
10.100000	97.713659
10.125000	97.596985
10.150000	97.480310
10.175000	97.363635
10.200000	97.246960
10.225000	97.130285
10.250000	97.013610
10.275000	96.901171
10.300000	96.789460
10.325000	96.677748
10.350000	96.566037
10.375000	96.454325
10.400000	96.342614
10.425000	96.230902
10.450000	96.119190
10.475000	96.007479
10.500000	95.895767
10.525000	95.785591
10.550000	95.675677
10.575000	95.565764
10.600000	95.455851
10.625000	95.345938
10.650000	95.236024
10.675000	95.126111
10.700000	95.016198
10.725000	94.906285
10.750000	94.796371
10.775000	94.683745
10.800000	94.570654
10.825000	94.457562
10.850000	94.344470
10.875000	94.231378
10.900000	94.118286
10.925000	94.005195
10.950000	93.892103
10.975000	93.779011
11.000000	93.665919
11.025000	93.549769
11.050000	93.433094
11.075000	93.316420
11.100000	93.199745
11.125000	93.083070
11.150000	92.966395
11.175000	92.849720
11.200000	92.733045
11.225000	92.616370
11.250000	92.499695
11.275000	92.383437
11.300000	92.267250
11.325000	92.151064
11.350000	92.034877
11.375000	91.918690
11.400000	91.802504
11.425000	91.686317
11.450000	91.570130
11.475000	91.453944
11.500000	91.337757
11.525000	91.224973
11.550000	91.112773
11.575000	91.000573
11.600000	90.888374
11.625000	90.776174
11.650000	90.663974
11.675000	90.551774
11.700000	90.439574
11.725000	90.327375
11.750000	90.215175
11.775000	90.105307
11.800000	89.995840
11.825000	89.886373
11.850000	89.776905
11.875000	89.667438
11.900000	89.557971
11.925000	89.448504
11.950000	89.339036
11.975000	89.229569
12.000000	89.120102
12.025000	89.014097
12.050000	88.908687
12.075000	88.803277
12.100000	88.697867
12.125000	88.592456
12.150000	88.487046
12.175000	88.381636
12.200000	88.276226
12.225000	88.170815
12.250000	88.065405
12.275000	87.962303
