30/09/2014 09:34:21

Radiation device:	U05 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Diode
SAD:	1000 mm
SSD:	1000 mm
Field size:	100 x 100 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Crossline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
0.0	43.6	50.0	98.2	283626	0.0
0.0	44.8	50.0	97.5	281530	0.0
0.0	46.0	50.0	96.4	278354	0.0
0.0	47.2	50.0	95.1	274581	0.0
0.0	48.4	50.0	93.6	270118	0.0
0.0	49.6	50.0	91.0	262750	0.0
0.0	50.8	50.0	86.2	248741	0.0
0.0	52.0	50.0	77.6	224185	0.0
0.0	53.2	50.0	66.6	192277	0.0
0.0	54.4	50.0	54.2	156631	0.0
0.0	55.6	50.0	41.4	119525	0.0
0.0	56.8	50.0	29.5	85077	0.0
0.0	58.1	50.0	20.3	58596	0.0
0.0	59.3	50.0	14.6	42159	0.0
0.0	60.5	50.0	11.4	32903	0.0
0.0	61.7	50.0	9.6	27762	0.0
0.0	62.9	50.0	8.4	24246	0.0
0.0	64.1	50.0	7.6	22048	0.0
0.0	65.3	50.0	7.0	20241	0.0
0.0	66.5	50.0	6.5	18809	0.0
0.0	67.8	50.0	6.0	17415	0.0
0.0	69.0	50.0	5.8	16626	0.0
0.0	70.2	50.0	5.4	15569	0.0
0.0	71.4	50.0	5.1	14651	0.0
0.0	72.6	50.0	4.8	13861	0.0
0.0	73.8	50.0	4.6	13383	0.0
0.0	75.0	50.0	4.4	12681	0.0
0.0	76.3	50.0	4.3	12274	0.0
0.0	77.5	50.0	4.1	11751	0.0
0.0	78.7	50.0	3.9	11223	0.0
0.0	79.9	50.0	3.7	10672	0.0
0.0	81.1	50.0	3.6	10492	0.0
0.0	82.4	50.0	3.5	10162	0.0
0.0	83.6	50.0	3.2	9381	0.0
0.0	84.8	50.0	3.2	9282	0.0
0.0	86.0	50.0	3.1	8907	0.0
0.0	87.3	50.0	3.0	8552	0.0
0.0	88.5	50.0	2.8	8111	0.0
