1-2-2013 15:51:04

Radiation device:	U03 Accelerator
Energy:	10 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	300 x 300 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
-112.0	0.0	50.0	662.6	39954	666.7
-111.5	0.0	50.0	675.4	40731	674.6
-111.0	0.0	50.0	668.0	40283	671.2
-110.5	0.0	50.0	670.6	40441	674.9
-109.9	0.0	50.0	686.1	41373	685.5
-109.5	0.0	50.0	682.8	41176	682.0
-109.0	0.0	50.0	692.4	41752	693.4
-108.4	0.0	50.0	684.1	41252	686.7
-107.9	0.0	50.0	689.7	41590	695.3
-107.4	0.0	50.0	694.5	41878	692.2
-106.9	0.0	50.0	694.6	41885	693.3
-106.4	0.0	50.0	697.5	42063	694.0
-105.9	0.0	50.0	701.8	42323	702.4
-105.4	0.0	50.0	706.6	42611	708.0
-104.8	0.0	50.0	711.8	42924	707.5
-104.3	0.0	50.0	711.4	42897	711.2
-103.8	0.0	50.0	714.4	43081	718.5
-103.3	0.0	50.0	723.3	43620	720.5
-102.8	0.0	50.0	724.0	43658	724.4
-102.3	0.0	50.0	724.1	43666	727.2
-101.8	0.0	50.0	735.2	44333	731.3
-101.2	0.0	50.0	727.0	43840	724.8
-100.7	0.0	50.0	745.3	44946	741.2
-100.2	0.0	50.0	737.7	44487	736.3
-99.7	0.0	50.0	746.2	44999	741.4
-99.2	0.0	50.0	746.3	45003	741.2
-98.7	0.0	50.0	747.3	45067	743.6
-98.2	0.0	50.0	750.6	45263	751.3
-97.6	0.0	50.0	753.4	45430	751.4
-97.1	0.0	50.0	757.1	45653	752.8
-96.6	0.0	50.0	757.6	45686	753.9
-96.1	0.0	50.0	768.7	46357	762.9
-95.6	0.0	50.0	765.6	46170	765.9
-95.1	0.0	50.0	770.4	46457	768.5
-94.6	0.0	50.0	769.2	46387	775.7
-94.1	0.0	50.0	778.5	46944	778.8
-93.5	0.0	50.0	784.7	47318	780.2
-93.0	0.0	50.0	780.9	47090	784.6
-92.5	0.0	50.0	785.2	47350	781.3
-92.0	0.0	50.0	786.1	47402	788.8
-91.5	0.0	50.0	794.9	47933	795.5
-91.0	0.0	50.0	792.1	47767	789.3
-90.5	0.0	50.0	793.5	47852	798.7
-89.9	0.0	50.0	804.4	48506	803.1
-89.5	0.0	50.0	795.1	47945	804.9
-88.9	0.0	50.0	809.3	48801	812.0
-88.4	0.0	50.0	818.8	49375	818.1
-87.9	0.0	50.0	817.4	49294	821.5
-87.4	0.0	50.0	813.4	49050	814.8
-86.8	0.0	50.0	818.5	49359	816.8
-86.3	0.0	50.0	820.3	49469	820.3
-85.8	0.0	50.0	830.8	50098	830.3
-85.3	0.0	50.0	831.5	50141	827.4
-84.8	0.0	50.0	828.5	49963	827.9
-84.3	0.0	50.0	848.2	51150	846.6
-83.8	0.0	50.0	838.4	50556	841.1
-83.2	0.0	50.0	855.8	51607	848.7
-82.7	0.0	50.0	844.2	50906	840.5
-82.2	0.0	50.0	852.9	51433	850.9
-81.7	0.0	50.0	865.5	52193	856.2
-81.2	0.0	50.0	865.3	52183	865.6
-80.7	0.0	50.0	866.3	52238	858.9
-80.2	0.0	50.0	871.4	52549	868.4
-79.6	0.0	50.0	868.6	52378	871.9
-79.1	0.0	50.0	880.3	53086	876.0
-78.6	0.0	50.0	876.4	52851	872.7
-78.1	0.0	50.0	878.0	52948	880.6
-77.6	0.0	50.0	887.3	53509	889.3
-77.1	0.0	50.0	890.1	53679	891.5
-76.6	0.0	50.0	886.8	53474	887.8
-76.0	0.0	50.0	893.4	53874	892.6
-75.5	0.0	50.0	893.7	53894	900.3
-75.0	0.0	50.0	907.2	54705	905.2
-74.5	0.0	50.0	898.1	54157	898.3
-74.0	0.0	50.0	908.3	54775	911.7
-73.5	0.0	50.0	909.1	54820	902.6
-73.0	0.0	50.0	915.1	55185	916.2
-72.4	0.0	50.0	923.2	55671	923.2
-71.9	0.0	50.0	922.2	55612	923.6
-71.4	0.0	50.0	924.9	55771	924.9
-70.9	0.0	50.0	929.4	56048	930.1
-70.4	0.0	50.0	931.0	56140	934.4
-69.9	0.0	50.0	938.1	56570	936.0
-69.4	0.0	50.0	935.5	56411	931.2
-68.8	0.0	50.0	939.6	56659	942.0
-68.3	0.0	50.0	952.1	57417	949.5
-67.8	0.0	50.0	953.9	57524	952.9
-67.3	0.0	50.0	957.8	57757	956.9
-66.7	0.0	50.0	954.7	57574	949.0
-66.3	0.0	50.0	962.1	58019	964.7
-65.7	0.0	50.0	968.4	58400	965.6
-65.2	0.0	50.0	971.8	58605	969.9
-64.7	0.0	50.0	976.8	58903	975.8
-64.2	0.0	50.0	980.9	59153	975.7
-63.7	0.0	50.0	987.4	59543	980.8
-63.1	0.0	50.0	984.7	59379	977.5
-62.6	0.0	50.0	989.7	59680	980.9
-62.1	0.0	50.0	993.9	59936	991.1
-61.6	0.0	50.0	1000.3	60323	994.7
-61.1	0.0	50.0	1008.5	60818	1001.7
-60.6	0.0	50.0	1002.8	60475	996.3
-60.1	0.0	50.0	1008.0	60788	1006.4
-59.5	0.0	50.0	1010.9	60962	1009.0
-59.1	0.0	50.0	1017.9	61383	1015.5
-58.6	0.0	50.0	1025.8	61857	1019.6
-58.0	0.0	50.0	1022.1	61637	1019.6
-57.5	0.0	50.0	1023.8	61737	1023.2
-57.0	0.0	50.0	1045.8	63068	1038.2
-56.5	0.0	50.0	1034.7	62397	1034.1
-56.0	0.0	50.0	1043.6	62934	1047.8
-55.5	0.0	50.0	1046.4	63101	1044.7
-55.0	0.0	50.0	1053.9	63555	1049.4
-54.4	0.0	50.0	1058.2	63815	1059.3
-53.9	0.0	50.0	1053.0	63500	1052.4
-53.4	0.0	50.0	1061.2	63992	1059.0
-52.9	0.0	50.0	1064.3	64179	1062.8
-52.4	0.0	50.0	1065.3	64243	1063.4
-51.9	0.0	50.0	1078.4	65030	1073.0
-51.4	0.0	50.0	1073.5	64736	1079.6
-50.8	0.0	50.0	1088.3	65625	1085.6
-50.3	0.0	50.0	1083.4	65333	1081.5
-49.8	0.0	50.0	1083.3	65324	1094.7
-49.3	0.0	50.0	1092.0	65851	1094.4
-48.8	0.0	50.0	1101.0	66395	1094.6
-48.3	0.0	50.0	1096.1	66097	1101.3
-47.8	0.0	50.0	1110.6	66973	1108.8
-47.2	0.0	50.0	1111.5	67028	1110.0
-46.7	0.0	50.0	1112.9	67112	1113.9
-46.2	0.0	50.0	1114.5	67208	1111.7
-45.7	0.0	50.0	1123.3	67736	1117.1
-45.2	0.0	50.0	1127.1	67969	1115.9
-44.7	0.0	50.0	1128.7	68063	1129.4
-44.2	0.0	50.0	1143.5	68957	1136.3
-43.7	0.0	50.0	1145.9	69104	1136.2
-43.1	0.0	50.0	1138.5	68654	1135.5
-42.6	0.0	50.0	1155.9	69705	1138.9
-42.1	0.0	50.0	1151.9	69463	1141.3
-41.6	0.0	50.0	1158.1	69839	1155.4
-41.1	0.0	50.0	1156.4	69736	1147.3
-40.6	0.0	50.0	1154.7	69633	1152.3
-40.1	0.0	50.0	1164.6	70226	1163.2
-39.5	0.0	50.0	1169.6	70532	1163.1
