Measurement time:	11/29/2018 9:52:16 AM
Radiation device:	U08 Accelerator
Energy:	6 MeV 
Controller:	CCU
Measurement device:	Blue Phantom 2  (48*48*41)
Field detector:	EFD3G s/n DEB002-3836
Reference detector:	IC-15 s/n 3224
SAD:	1000 mm
SSD:	1000 mm
Field size:	100 x 100 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Crossline
Scan mode:	Continuous
Wedge:	none

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
0.0	2.6	20.0	107.40	1688922.7	101.26
0.0	3.6	20.0	106.97	1682211.0	100.88
0.0	4.6	20.0	107.10	1684148.5	100.92
0.0	5.6	20.0	107.03	1683090.0	100.93
0.0	6.6	20.0	106.93	1681497.7	100.79
0.0	7.6	20.0	106.50	1674866.6	100.49
0.0	8.6	20.0	106.88	1680836.1	100.76
0.0	9.6	20.0	106.56	1675734.9	100.34
0.0	10.6	20.0	107.06	1683604.0	100.92
0.0	11.6	20.0	106.16	1669475.4	100.22
0.0	12.6	20.0	106.07	1668073.5	99.90
0.0	13.6	20.0	105.57	1660189.7	99.56
0.0	14.6	20.0	106.00	1666863.2	99.87
0.0	15.6	20.0	104.67	1645966.3	98.69
0.0	16.6	20.0	104.82	1648366.2	98.85
0.0	17.6	20.0	103.78	1632093.9	97.80
0.0	18.6	20.0	102.92	1618417.8	97.09
0.0	19.6	20.0	102.55	1612640.4	96.54
0.0	20.6	20.0	101.24	1592066.3	95.33
0.0	21.6	20.0	100.35	1577999.2	94.46
0.0	22.6	20.0	98.33	1546285.5	92.60
0.0	23.6	20.0	95.73	1505421.3	90.57
0.0	24.6	20.0	94.64	1488303.1	89.12
0.0	25.6	20.0	92.23	1450392.0	86.82
0.0	26.6	20.0	88.81	1396664.6	83.71
0.0	27.6	20.0	86.23	1356020.3	81.13
0.0	28.6	20.0	81.82	1286731.5	77.21
0.0	29.6	20.0	78.34	1232022.0	73.78
0.0	30.6	20.0	73.78	1160294.7	69.54
0.0	31.6	20.0	68.90	1083459.5	65.04
0.0	32.6	20.0	64.23	1010051.9	60.49
0.0	33.6	20.0	59.23	931459.9	55.83
0.0	34.6	20.0	53.48	841018.5	50.38
0.0	35.6	20.0	48.66	765201.2	45.80
0.0	36.6	20.0	42.75	672242.2	40.37
0.0	37.6	20.0	37.81	594570.3	35.57
0.0	38.6	20.0	33.04	519552.7	31.13
0.0	39.6	20.0	28.35	445899.0	26.74
0.0	40.6	20.0	24.26	381523.1	22.84
0.0	41.6	20.0	20.63	324352.9	19.44
0.0	42.6	20.0	17.02	267581.7	16.04
0.0	43.6	20.0	14.14	222352.7	13.33
0.0	44.6	20.0	11.54	181525.0	10.89
0.0	45.6	20.0	9.47	148987.6	8.93
0.0	46.6	20.0	7.64	120188.5	7.21
0.0	47.6	20.0	6.15	96708.3	5.79
0.0	48.6	20.0	4.87	76644.3	4.60
0.0	49.6	20.0	3.97	62454.4	3.74
0.0	50.6	20.0	3.20	50306.8	3.01
0.0	51.6	20.0	2.58	40540.4	2.44
0.0	52.6	20.0	2.14	33605.4	2.01
0.0	53.6	20.0	1.74	27391.8	1.64
0.0	54.6	20.0	1.51	23689.1	1.42
0.0	55.7	20.0	1.28	20086.8	1.20
0.0	56.7	20.0	1.08	16938.4	1.02
0.0	57.7	20.0	0.98	15460.3	0.93
0.0	58.7	20.0	0.87	13666.6	0.82
0.0	59.7	20.0	0.78	12260.1	0.73
0.0	60.7	20.0	0.73	11545.9	0.69
0.0	61.7	20.0	0.67	10480.3	0.63
0.0	62.7	20.0	0.66	10317.7	0.62
0.0	63.7	20.0	0.66	10315.2	0.62
0.0	64.7	20.0	0.64	10033.1	0.60
0.0	65.7	20.0	0.56	8798.8	0.53
0.0	66.7	20.0	0.55	8612.8	0.52
0.0	67.7	20.0	0.54	8421.8	0.50
0.0	68.7	20.0	0.51	8089.7	0.49
0.0	69.7	20.0	0.53	8323.4	0.50
0.0	70.7	20.0	0.57	9037.9	0.54
0.0	71.9	20.0	0.57	8943.5	0.54
0.0	73.5	20.0	0.60	9450.6	0.57
0.0	75.3	20.0	0.57	8913.9	0.54
0.0	75.9	20.0	0.55	8700.8	0.52
0.0	77.0	20.0	0.56	8874.5	0.53
0.0	78.2	20.0	0.56	8882.6	0.53
0.0	79.3	20.0	0.57	8894.7	0.54
0.0	80.4	20.0	0.60	9493.2	0.57
0.0	81.4	20.0	0.57	9015.3	0.54
0.0	82.5	20.0	0.56	8759.0	0.53
0.0	83.5	20.0	0.52	8241.8	0.49
0.0	84.5	20.0	0.55	8676.7	0.52
0.0	85.5	20.0	0.56	8754.3	0.53
0.0	86.5	20.0	0.56	8806.5	0.53
0.0	87.5	20.0	0.58	9134.2	0.55
0.0	88.5	20.0	0.58	9059.2	0.54
0.0	89.5	20.0	0.58	9142.8	0.55
0.0	90.5	20.0	0.51	8083.3	0.48
0.0	91.5	20.0	0.48	7559.1	0.45
0.0	92.6	20.0	0.46	7272.8	0.44
0.0	93.6	20.0	0.45	7016.9	0.42
0.0	94.6	20.0	0.46	7258.8	0.43
0.0	95.6	20.0	0.41	6472.6	0.39
0.0	96.7	20.0	0.43	6703.1	0.40
0.0	97.7	20.0	0.42	6635.5	0.40
0.0	98.7	20.0	0.43	6741.1	0.40
0.0	99.7	20.0	0.43	6775.7	0.41
0.0	100.8	20.0	0.43	6812.5	0.41
