Delivery System	U09	
Energy	10 MV	
Scan Type	Crossline	
Depth	5.00	
Field	21cm x 16cm (Jaws)	
Wedge	Open Field	
Comments	26x26 cr	

	5.00 cm : ScanId=407	
-6.1989329000002	141.61	
-6.1889329000002	141.60	
-6.1789329000002	141.59	
-6.1689329000002	141.59	
-6.1589329000002	141.59	
-6.1489329000002	141.63	
-6.1389329000002	141.67	
-6.1289329000002	141.70	
-6.1189329000002	141.74	
-6.1089329000002	141.78	
-6.0989329000002	141.81	
-6.0889329000002	141.85	
-6.0789329000002	141.89	
-6.0689329000002	141.92	
-6.0589329000002	141.96	
-6.0489329000002	141.98	
-6.0389329000002	141.98	
-6.0289329000002	141.98	
-6.0189329000002	141.98	
-6.0089329000002	141.98	
-5.9989329000002	141.98	
-5.9889329000002	141.98	
-5.9789329000002	141.98	
-5.9689329000002	141.98	
-5.9589329000002	141.98	
-5.94893290000021	141.98	
-5.93893290000021	141.97	
-5.92893290000021	141.96	
-5.91893290000021	141.94	
-5.90893290000021	141.93	
-5.89893290000021	141.91	
-5.88893290000021	141.90	
-5.87893290000021	141.88	
-5.86893290000021	141.87	
-5.85893290000021	141.85	
-5.84893290000021	141.83	
-5.83893290000021	141.82	
-5.82893290000021	141.81	
-5.81893290000021	141.83	
-5.80893290000021	141.85	
-5.79893290000021	141.87	
-5.78893290000021	141.88	
-5.77893290000021	141.90	
-5.76893290000021	141.92	
-5.75893290000021	141.94	
-5.74893290000021	141.95	
-5.73893290000021	141.97	
-5.72893290000021	141.99	
-5.71893290000021	142.01	
-5.70893290000021	142.02	
-5.69893290000021	142.03	
-5.68893290000021	142.05	
-5.67893290000021	142.06	
-5.66893290000021	142.07	
-5.65893290000021	142.09	
-5.64893290000021	142.10	
-5.63893290000021	142.11	
-5.62893290000021	142.13	
-5.61893290000021	142.14	
-5.60893290000021	142.16	
-5.59893290000021	142.17	
-5.58893290000021	142.18	
-5.57893290000021	142.19	
-5.56893290000021	142.20	
-5.55893290000021	142.21	
-5.54893290000021	142.23	
-5.53893290000021	142.24	
-5.52893290000021	142.25	
-5.51893290000021	142.26	
-5.50893290000021	142.27	
-5.49893290000021	142.28	
-5.48893290000021	142.29	
-5.47893290000022	142.29	
-5.46893290000022	142.30	
-5.45893290000022	142.30	
-5.44893290000022	142.31	
-5.43893290000022	142.31	
-5.42893290000022	142.32	
-5.41893290000022	142.32	
-5.40893290000022	142.33	
-5.39893290000022	142.33	
-5.38893290000022	142.34	
-5.37893290000022	142.34	
-5.36893290000022	142.35	
-5.35893290000022	142.35	
-5.34893290000022	142.35	
-5.33893290000022	142.36	
-5.32893290000022	142.36	
-5.31893290000022	142.37	
-5.30893290000022	142.37	
-5.29893290000022	142.37	
-5.28893290000022	142.38	
-5.27893290000022	142.39	
-5.26893290000022	142.40	
-5.25893290000022	142.42	
-5.24893290000022	142.43	
-5.23893290000022	142.45	
-5.22893290000022	142.46	
-5.21893290000022	142.48	
-5.20893290000022	142.50	
-5.19893290000022	142.51	
-5.18893290000022	142.53	
-5.17893290000022	142.54	
-5.16893290000022	142.55	
-5.15893290000022	142.55	
-5.14893290000022	142.56	
-5.13893290000022	142.56	
-5.12893290000022	142.56	
-5.11893290000022	142.56	
-5.10893290000022	142.56	
-5.09893290000022	142.56	
-5.08893290000022	142.57	
-5.07893290000022	142.57	
-5.06893290000022	142.57	
-5.05893290000022	142.57	
-5.04893290000022	142.56	
-5.03893290000022	142.56	
-5.02893290000022	142.55	
-5.01893290000023	142.55	
-5.00893290000023	142.54	
-4.99893290000023	142.53	
-4.98893290000023	142.53	
-4.97893290000023	142.52	
-4.96893290000023	142.52	
-4.95893290000023	142.51	
-4.94893290000023	142.51	
-4.93893290000023	142.50	
-4.92893290000023	142.50	
-4.91893290000023	142.50	
-4.90893290000023	142.50	
-4.89893290000023	142.50	
-4.88893290000023	142.50	
-4.87893290000023	142.50	
-4.86893290000023	142.50	
-4.85893290000023	142.49	
-4.84893290000023	142.49	
-4.83893290000023	142.51	
-4.82893290000023	142.54	
-4.81893290000023	142.58	
-4.80893290000023	142.61	
-4.79893290000023	142.65	
-4.78893290000023	142.68	
-4.77893290000023	142.72	
-4.76893290000023	142.75	
-4.75893290000023	142.79	
-4.74893290000023	142.83	
-4.73893290000023	142.86	
-4.72893290000023	142.88	
-4.71893290000023	142.89	
-4.70893290000023	142.89	
-4.69893290000023	142.90	
-4.68893290000023	142.90	
-4.67893290000023	142.91	
-4.66893290000023	142.91	
-4.65893290000023	142.92	
-4.64893290000023	142.92	
-4.63893290000023	142.93	
-4.62893290000023	142.93	
-4.61893290000023	142.93	
-4.60893290000023	142.93	
-4.59893290000023	142.92	
-4.58893290000023	142.92	
-4.57893290000023	142.91	
-4.56893290000023	142.91	
-4.55893290000023	142.90	
-4.54893290000024	142.90	
-4.53893290000024	142.89	
-4.52893290000024	142.88	
-4.51893290000024	142.88	
-4.50893290000024	142.89	
-4.49893290000024	142.91	
-4.48893290000024	142.94	
-4.47893290000024	142.97	
-4.46893290000024	143.00	
-4.45893290000024	143.02	
-4.44893290000024	143.05	
-4.43893290000024	143.08	
-4.42893290000024	143.11	
-4.41893290000024	143.14	
-4.40893290000024	143.16	
-4.39893290000024	143.18	
-4.38893290000024	143.19	
-4.37893290000024	143.19	
-4.36893290000024	143.20	
-4.35893290000024	143.20	
-4.34893290000024	143.21	
-4.33893290000024	143.21	
-4.32893290000024	143.22	
-4.31893290000024	143.22	
-4.30893290000024	143.23	
-4.29893290000024	143.24	
-4.28893290000024	143.25	
-4.27893290000024	143.27	
-4.26893290000024	143.30	
-4.25893290000024	143.32	
-4.24893290000024	143.34	
-4.23893290000024	143.37	
-4.22893290000024	143.39	
-4.21893290000024	143.41	
-4.20893290000024	143.44	
-4.19893290000024	143.46	
-4.18893290000024	143.48	
-4.17893290000024	143.50	
-4.16893290000024	143.50	
-4.15893290000024	143.50	
-4.14893290000024	143.51	
-4.13893290000024	143.51	
-4.12893290000024	143.52	
-4.11893290000024	143.52	
-4.10893290000024	143.52	
-4.09893290000024	143.53	
-4.08893290000024	143.53	
-4.07893290000025	143.53	
-4.06893290000025	143.55	
-4.05893290000025	143.58	
-4.04893290000025	143.61	
-4.03893290000025	143.65	
-4.02893290000025	143.68	
-4.01893290000025	143.71	
-4.00893290000025	143.74	
-3.99893290000025	143.78	
-3.98893290000025	143.81	
-3.97893290000025	143.84	
-3.96893290000025	143.87	
-3.95893290000025	143.88	
-3.94893290000025	143.85	
-3.93893290000025	143.83	
-3.92893290000025	143.80	
-3.91893290000025	143.78	
-3.90893290000025	143.75	
-3.89893290000025	143.72	
-3.88893290000025	143.70	
-3.87893290000025	143.67	
-3.86893290000025	143.64	
-3.85893290000025	143.62	
-3.84893290000025	143.60	
-3.83893290000025	143.61	
-3.82893290000025	143.62	
-3.81893290000025	143.63	
-3.80893290000025	143.64	
-3.79893290000025	143.65	
-3.78893290000025	143.66	
-3.77893290000025	143.66	
-3.76893290000025	143.67	
-3.75893290000025	143.68	
-3.74893290000025	143.69	
-3.73893290000025	143.70	
-3.72893290000025	143.71	
-3.71893290000025	143.73	
-3.70893290000025	143.74	
-3.69893290000025	143.75	
-3.68893290000025	143.77	
-3.67893290000025	143.78	
-3.66893290000025	143.79	
-3.65893290000025	143.81	
-3.64893290000025	143.82	
-3.63893290000025	143.83	
-3.62893290000025	143.85	
-3.61893290000025	143.87	
-3.60893290000026	143.89	
-3.59893290000026	143.90	
-3.58893290000026	143.92	
-3.57893290000026	143.94	
-3.56893290000026	143.96	
-3.55893290000026	143.98	
-3.54893290000026	144.00	
-3.53893290000026	144.01	
-3.52893290000026	144.03	
-3.51893290000026	144.05	
-3.50893290000026	144.06	
-3.49893290000026	144.07	
-3.48893290000026	144.08	
-3.47893290000026	144.09	
-3.46893290000026	144.10	
-3.45893290000026	144.11	
-3.44893290000026	144.12	
-3.43893290000026	144.13	
-3.42893290000026	144.15	
-3.41893290000026	144.16	
-3.40893290000026	144.16	
-3.39893290000026	144.16	
-3.38893290000026	144.16	
-3.37893290000026	144.16	
-3.36893290000026	144.15	
-3.35893290000026	144.15	
-3.34893290000026	144.15	
-3.33893290000026	144.15	
-3.32893290000026	144.15	
-3.31893290000026	144.15	
-3.30893290000026	144.14	
-3.29893290000026	144.14	
-3.28893290000026	144.14	
-3.27893290000026	144.14	
-3.26893290000026	144.14	
-3.25893290000026	144.14	
-3.24893290000026	144.14	
-3.23893290000026	144.14	
-3.22893290000026	144.13	
-3.21893290000026	144.13	
-3.20893290000026	144.13	
-3.19893290000026	144.13	
-3.18893290000026	144.14	
-3.17893290000026	144.16	
-3.16893290000026	144.19	
-3.15893290000026	144.21	
-3.14893290000026	144.23	
-3.13893290000027	144.26	
-3.12893290000027	144.28	
-3.11893290000027	144.31	
-3.10893290000027	144.33	
-3.09893290000027	144.35	
-3.08893290000027	144.38	
-3.07893290000027	144.39	
-3.06893290000027	144.38	
-3.05893290000027	144.38	
-3.04893290000027	144.37	
-3.03893290000027	144.36	
-3.02893290000027	144.36	
-3.01893290000027	144.35	
-3.00893290000027	144.35	
-2.99893290000027	144.34	
-2.98893290000027	144.33	
-2.97893290000027	144.33	
-2.96893290000027	144.33	
-2.95893290000027	144.34	
-2.94893290000027	144.36	
-2.93893290000027	144.37	
-2.92893290000027	144.39	
-2.91893290000027	144.40	
-2.90893290000027	144.42	
-2.89893290000027	144.43	
-2.88893290000027	144.45	
-2.87893290000027	144.46	
-2.86893290000027	144.47	
-2.85893290000027	144.48	
-2.84893290000027	144.48	
-2.83893290000027	144.47	
-2.82893290000027	144.47	
-2.81893290000027	144.47	
-2.80893290000027	144.46	
-2.79893290000027	144.46	
-2.78893290000027	144.46	
-2.77893290000027	144.45	
-2.76893290000027	144.45	
-2.75893290000027	144.44	
-2.74893290000027	144.45	
-2.73893290000027	144.49	
-2.72893290000027	144.52	
-2.71893290000027	144.55	
-2.70893290000027	144.58	
-2.69893290000027	144.61	
-2.68893290000027	144.64	
-2.67893290000027	144.67	
-2.66893290000028	144.70	
-2.65893290000028	144.73	
-2.64893290000028	144.77	
-2.63893290000028	144.77	
-2.62893290000028	144.74	
-2.61893290000028	144.71	
-2.60893290000028	144.68	
-2.59893290000028	144.65	
-2.58893290000028	144.62	
-2.57893290000028	144.59	
-2.56893290000028	144.56	
-2.55893290000028	144.53	
-2.54893290000028	144.50	
-2.53893290000028	144.47	
-2.52893290000028	144.46	
-2.51893290000028	144.47	
-2.50893290000028	144.49	
-2.49893290000028	144.50	
-2.48893290000028	144.51	
-2.47893290000028	144.52	
-2.46893290000028	144.53	
-2.45893290000028	144.54	
-2.44893290000028	144.55	
-2.43893290000028	144.57	
-2.42893290000028	144.58	
-2.41893290000028	144.59	
-2.40893290000028	144.61	
-2.39893290000028	144.63	
-2.38893290000028	144.65	
-2.37893290000028	144.67	
-2.36893290000028	144.69	
-2.35893290000028	144.71	
-2.34893290000028	144.73	
-2.33893290000028	144.75	
-2.32893290000028	144.77	
-2.31893290000028	144.79	
-2.30893290000028	144.80	
-2.29893290000028	144.82	
-2.28893290000028	144.83	
-2.27893290000028	144.84	
-2.26893290000028	144.85	
-2.25893290000028	144.86	
-2.24893290000028	144.88	
-2.23893290000028	144.89	
-2.22893290000028	144.90	
-2.21893290000028	144.91	
-2.20893290000028	144.92	
-2.19893290000029	144.92	
-2.18893290000029	144.90	
-2.17893290000029	144.89	
-2.16893290000029	144.87	
-2.15893290000029	144.85	
-2.14893290000029	144.84	
-2.13893290000029	144.82	
-2.12893290000029	144.80	
-2.11893290000029	144.79	
-2.10893290000029	144.77	
-2.09893290000029	144.75	
-2.08893290000029	144.75	
-2.07893290000029	144.78	
-2.06893290000029	144.80	
-2.05893290000029	144.82	
-2.04893290000029	144.84	
-2.03893290000029	144.87	
-2.02893290000029	144.89	
-2.01893290000029	144.91	
-2.00893290000029	144.94	
-1.99893290000029	144.96	
-1.98893290000029	144.98	
-1.97893290000029	144.99	
-1.96893290000029	144.98	
-1.95893290000029	144.97	
-1.94893290000029	144.96	
-1.93893290000029	144.95	
-1.92893290000029	144.94	
-1.91893290000029	144.93	
-1.90893290000029	144.92	
-1.89893290000029	144.91	
-1.88893290000029	144.90	
-1.87893290000029	144.89	
-1.86893290000029	144.89	
-1.85893290000029	144.90	
-1.84893290000029	144.90	
-1.83893290000029	144.91	
-1.82893290000029	144.91	
-1.81893290000029	144.91	
-1.80893290000029	144.92	
-1.79893290000029	144.92	
-1.78893290000029	144.93	
-1.77893290000029	144.93	
-1.76893290000029	144.94	
-1.75893290000029	144.94	
-1.74893290000029	144.93	
-1.73893290000029	144.92	
-1.72893290000029	144.91	
-1.71893290000029	144.89	
-1.70893290000029	144.88	
-1.69893290000029	144.87	
-1.68893290000029	144.86	
-1.67893290000029	144.85	
-1.66893290000029	144.84	
-1.65893290000029	144.83	
-1.64893290000029	144.84	
-1.63893290000029	144.85	
-1.62893290000029	144.87	
-1.61893290000029	144.88	
-1.60893290000029	144.90	
-1.59893290000029	144.91	
-1.58893290000029	144.93	
-1.57893290000029	144.94	
-1.56893290000029	144.96	
-1.55893290000029	144.97	
-1.54893290000029	144.99	
-1.53893290000029	145.01	
-1.52893290000029	145.04	
-1.51893290000029	145.07	
-1.50893290000029	145.09	
-1.49893290000029	145.12	
-1.48893290000029	145.15	
-1.47893290000029	145.18	
-1.46893290000029	145.21	
-1.45893290000029	145.23	
-1.44893290000029	145.26	
-1.43893290000029	145.29	
-1.42893290000029	145.29	
-1.41893290000029	145.27	
-1.40893290000029	145.24	
-1.39893290000029	145.21	
-1.38893290000029	145.19	
-1.37893290000029	145.16	
-1.36893290000029	145.14	
-1.35893290000029	145.11	
-1.34893290000029	145.09	
-1.33893290000029	145.06	
-1.32893290000029	145.03	
-1.31893290000029	145.02	
-1.30893290000029	145.03	
-1.29893290000029	145.03	
-1.28893290000029	145.04	
-1.27893290000029	145.04	
-1.26893290000029	145.05	
-1.25893290000029	145.05	
-1.24893290000029	145.06	
-1.23893290000029	145.06	
-1.22893290000029	145.07	
-1.21893290000029	145.07	
-1.20893290000029	145.08	
-1.19893290000029	145.09	
-1.18893290000029	145.10	
-1.17893290000029	145.11	
-1.16893290000029	145.12	
-1.15893290000029	145.13	
-1.14893290000029	145.14	
-1.13893290000029	145.15	
-1.12893290000029	145.16	
-1.11893290000029	145.17	
-1.10893290000029	145.18	
-1.09893290000029	145.18	
-1.08893290000029	145.18	
-1.07893290000029	145.17	
-1.06893290000029	145.16	
-1.05893290000029	145.15	
-1.04893290000029	145.15	
-1.03893290000029	145.14	
-1.02893290000029	145.13	
-1.01893290000029	145.13	
-1.00893290000029	145.12	
-0.998932900000288	145.11	
-0.988932900000288	145.11	
-0.978932900000288	145.12	
-0.968932900000288	145.13	
-0.958932900000288	145.13	
-0.948932900000288	145.14	
-0.938932900000288	145.15	
-0.928932900000288	145.15	
-0.918932900000288	145.16	
-0.908932900000288	145.17	
-0.898932900000288	145.17	
-0.888932900000288	145.18	
-0.878932900000288	145.19	
-0.868932900000288	145.19	
-0.858932900000288	145.19	
-0.848932900000288	145.20	
-0.838932900000288	145.20	
-0.828932900000288	145.21	
-0.818932900000288	145.21	
-0.808932900000288	145.22	
-0.798932900000288	145.22	
-0.788932900000288	145.22	
-0.778932900000288	145.23	
-0.768932900000288	145.23	
-0.758932900000288	145.22	
-0.748932900000288	145.21	
-0.738932900000288	145.20	
-0.728932900000288	145.19	
-0.718932900000288	145.18	
-0.708932900000288	145.17	
-0.698932900000288	145.16	
-0.688932900000288	145.15	
-0.678932900000288	145.14	
-0.668932900000288	145.14	
-0.658932900000288	145.13	
-0.648932900000288	145.13	
-0.638932900000288	145.13	
-0.628932900000288	145.13	
-0.618932900000288	145.13	
-0.608932900000288	145.12	
-0.598932900000288	145.12	
-0.588932900000288	145.12	
-0.578932900000288	145.12	
-0.568932900000288	145.12	
-0.558932900000288	145.12	
-0.548932900000288	145.12	
-0.538932900000288	145.13	
-0.528932900000288	145.14	
-0.518932900000288	145.15	
-0.508932900000288	145.16	
-0.498932900000288	145.17	
-0.488932900000288	145.18	
-0.478932900000288	145.19	
-0.468932900000288	145.20	
-0.458932900000288	145.21	
-0.448932900000288	145.22	
-0.438932900000288	145.22	
-0.428932900000288	145.21	
-0.418932900000288	145.21	
-0.408932900000288	145.20	
-0.398932900000288	145.20	
-0.388932900000288	145.19	
-0.378932900000288	145.19	
-0.368932900000288	145.18	
-0.358932900000288	145.17	
-0.348932900000288	145.17	
-0.338932900000288	145.16	
-0.328932900000288	145.16	
-0.318932900000288	145.15	
-0.308932900000288	145.15	
-0.298932900000288	145.15	
-0.288932900000288	145.14	
-0.278932900000288	145.14	
-0.268932900000288	145.13	
-0.258932900000288	145.13	
-0.248932900000288	145.12	
-0.238932900000288	145.12	
-0.228932900000288	145.11	
-0.218932900000288	145.11	
-0.208932900000288	145.11	
-0.198932900000288	145.12	
-0.188932900000288	145.12	
-0.178932900000287	145.12	
-0.168932900000287	145.12	
-0.158932900000287	145.12	
-0.148932900000287	145.12	
-0.138932900000287	145.12	
-0.128932900000287	145.12	
-0.118932900000287	145.13	
-0.108932900000287	145.13	
-0.0989329000002875	145.15	
-0.0889329000002875	145.16	
-0.0789329000002875	145.17	
-0.0689329000002875	145.18	
-0.0589329000002875	145.20	
-0.0489329000002875	145.21	
-0.0389329000002875	145.22	
-0.0289329000002875	145.23	
-0.0189329000002875	145.24	
-0.00893290000028747	145.26	
0.00106709999971253	145.26	
0.0110670999997125	145.26	
0.0210670999997125	145.26	
0.0310670999997125	145.26	
0.0410670999997125	145.26	
0.0510670999997125	145.25	
0.0610670999997125	145.25	
0.0710670999997125	145.25	
0.0810670999997125	145.25	
0.0910670999997125	145.25	
0.101067099999713	145.25	
0.111067099999713	145.25	
0.121067099999713	145.24	
0.131067099999713	145.24	
0.141067099999713	145.24	
0.151067099999713	145.24	
0.161067099999713	145.24	
0.171067099999713	145.23	
0.181067099999713	145.23	
0.191067099999713	145.23	
0.201067099999713	145.23	
0.211067099999713	145.22	
0.221067099999713	145.21	
0.231067099999713	145.19	
0.241067099999713	145.17	
0.251067099999713	145.15	
0.261067099999713	145.14	
0.271067099999713	145.12	
0.281067099999713	145.10	
0.291067099999713	145.08	
0.301067099999713	145.06	
0.311067099999713	145.04	
0.321067099999713	145.02	
0.331067099999713	145.02	
0.341067099999713	145.03	
0.351067099999713	145.03	
0.361067099999713	145.04	
0.371067099999713	145.05	
0.381067099999713	145.06	
0.391067099999713	145.06	
0.401067099999713	145.07	
0.411067099999713	145.08	
0.421067099999713	145.09	
0.431067099999713	145.09	
0.441067099999713	145.10	
0.451067099999713	145.09	
0.461067099999713	145.09	
0.471067099999713	145.08	
0.481067099999713	145.08	
0.491067099999713	145.08	
0.501067099999713	145.07	
0.511067099999713	145.07	
0.521067099999713	145.07	
0.531067099999713	145.06	
0.541067099999713	145.06	
0.551067099999713	145.07	
0.561067099999713	145.10	
0.571067099999713	145.12	
0.581067099999713	145.14	
0.591067099999713	145.17	
0.601067099999713	145.19	
0.611067099999713	145.21	
0.621067099999713	145.24	
0.631067099999713	145.26	
0.641067099999713	145.28	
0.651067099999713	145.31	
0.661067099999713	145.30	
0.671067099999713	145.27	
0.681067099999713	145.25	
0.691067099999713	145.22	
0.701067099999713	145.19	
0.711067099999713	145.17	
0.721067099999713	145.14	
0.731067099999713	145.11	
0.741067099999713	145.09	
0.751067099999713	145.06	
0.761067099999713	145.03	
0.771067099999713	145.04	
0.781067099999713	145.07	
0.791067099999713	145.09	
0.801067099999713	145.12	
0.811067099999713	145.15	
0.821067099999713	145.18	
0.831067099999713	145.21	
0.841067099999713	145.23	
0.851067099999713	145.26	
0.861067099999713	145.29	
0.871067099999713	145.32	
0.881067099999713	145.31	
0.891067099999713	145.27	
0.901067099999713	145.24	
0.911067099999713	145.20	
0.921067099999713	145.17	
0.931067099999713	145.14	
0.941067099999713	145.10	
0.951067099999713	145.07	
0.961067099999713	145.03	
0.971067099999713	145.00	
0.981067099999713	144.96	
0.991067099999713	144.94	
1.00106709999971	144.94	
1.01106709999971	144.93	
1.02106709999971	144.92	
1.03106709999971	144.91	
1.04106709999971	144.91	
1.05106709999971	144.90	
1.06106709999971	144.89	
1.07106709999971	144.89	
1.08106709999971	144.88	
1.09106709999971	144.87	
1.10106709999971	144.88	
1.11106709999971	144.90	
1.12106709999971	144.91	
1.13106709999971	144.93	
1.14106709999971	144.95	
1.15106709999971	144.96	
1.16106709999971	144.98	
1.17106709999971	145.00	
1.18106709999971	145.02	
1.19106709999971	145.03	
1.20106709999971	145.05	
1.21106709999971	145.07	
1.22106709999971	145.09	
1.23106709999971	145.12	
1.24106709999971	145.14	
1.25106709999971	145.16	
1.26106709999971	145.19	
1.27106709999971	145.21	
1.28106709999971	145.23	
1.29106709999971	145.25	
1.30106709999971	145.28	
1.31106709999971	145.30	
1.32106709999971	145.28	
1.33106709999971	145.24	
1.34106709999971	145.20	
1.35106709999971	145.16	
1.36106709999971	145.12	
1.37106709999971	145.08	
1.38106709999971	145.03	
1.39106709999971	144.99	
1.40106709999971	144.95	
1.41106709999971	144.91	
1.42106709999971	144.87	
1.43106709999971	144.85	
1.44106709999971	144.84	
1.45106709999971	144.84	
1.46106709999971	144.84	
1.47106709999971	144.83	
1.48106709999971	144.83	
1.49106709999971	144.82	
1.50106709999971	144.82	
1.51106709999971	144.82	
1.52106709999971	144.81	
1.53106709999971	144.81	
1.54106709999971	144.80	
1.55106709999971	144.79	
1.56106709999971	144.77	
1.57106709999971	144.76	
1.58106709999971	144.75	
1.59106709999971	144.73	
1.60106709999971	144.72	
1.61106709999971	144.71	
1.62106709999971	144.69	
1.63106709999971	144.68	
1.64106709999971	144.67	
1.65106709999971	144.67	
1.66106709999971	144.69	
1.67106709999971	144.70	
1.68106709999971	144.72	
1.69106709999971	144.73	
1.70106709999971	144.75	
1.71106709999971	144.76	
1.72106709999971	144.78	
1.73106709999971	144.79	
1.74106709999971	144.80	
1.75106709999971	144.82	
1.76106709999971	144.82	
1.77106709999971	144.80	
1.78106709999971	144.79	
1.79106709999971	144.78	
1.80106709999971	144.76	
1.81106709999971	144.75	
1.82106709999971	144.73	
1.83106709999971	144.72	
1.84106709999971	144.70	
1.85106709999971	144.69	
1.86106709999971	144.68	
1.87106709999971	144.67	
1.88106709999971	144.66	
1.89106709999971	144.65	
1.90106709999971	144.65	
1.91106709999971	144.64	
1.92106709999971	144.64	
1.93106709999971	144.63	
1.94106709999971	144.62	
1.95106709999971	144.62	
1.96106709999971	144.61	
1.97106709999971	144.60	
1.98106709999971	144.59	
1.99106709999971	144.57	
2.00106709999971	144.54	
2.01106709999971	144.52	
2.02106709999971	144.50	
2.03106709999971	144.48	
2.04106709999971	144.46	
2.05106709999971	144.43	
2.06106709999971	144.41	
2.07106709999971	144.39	
2.08106709999971	144.37	
2.09106709999971	144.36	
2.10106709999971	144.35	
2.11106709999971	144.35	
2.12106709999971	144.34	
2.13106709999971	144.34	
2.14106709999971	144.33	
2.15106709999971	144.33	
2.16106709999971	144.32	
2.17106709999971	144.32	
2.18106709999971	144.31	
2.19106709999971	144.31	
2.20106709999971	144.32	
2.21106709999971	144.35	
2.22106709999971	144.38	
2.23106709999971	144.40	
2.24106709999971	144.43	
2.25106709999971	144.46	
2.26106709999971	144.49	
2.27106709999971	144.51	
2.28106709999971	144.54	
2.29106709999971	144.57	
2.30106709999971	144.60	
2.31106709999971	144.60	
2.32106709999971	144.57	
2.33106709999971	144.55	
2.34106709999971	144.53	
2.35106709999971	144.51	
2.36106709999971	144.49	
2.37106709999971	144.47	
2.38106709999971	144.45	
2.39106709999971	144.43	
2.40106709999971	144.41	
2.41106709999971	144.39	
2.4210670999997	144.38	
2.4310670999997	144.38	
2.4410670999997	144.38	
2.4510670999997	144.38	
2.4610670999997	144.38	
2.4710670999997	144.38	
2.4810670999997	144.38	
2.4910670999997	144.38	
2.5010670999997	144.38	
2.5110670999997	144.38	
2.5210670999997	144.39	
2.5310670999997	144.37	
2.5410670999997	144.36	
2.5510670999997	144.34	
2.5610670999997	144.33	
2.5710670999997	144.31	
2.5810670999997	144.30	
2.5910670999997	144.28	
2.6010670999997	144.27	
2.6110670999997	144.25	
2.6210670999997	144.24	
2.6310670999997	144.22	
2.6410670999997	144.20	
2.6510670999997	144.17	
2.6610670999997	144.14	
2.6710670999997	144.12	
2.6810670999997	144.09	
2.6910670999997	144.06	
2.7010670999997	144.04	
2.7110670999997	144.01	
2.7210670999997	143.98	
2.7310670999997	143.96	
2.7410670999997	143.93	
2.7510670999997	143.93	
2.7610670999997	143.93	
2.7710670999997	143.94	
2.7810670999997	143.95	
2.7910670999997	143.96	
2.8010670999997	143.96	
2.8110670999997	143.97	
2.8210670999997	143.98	
2.8310670999997	143.99	
2.8410670999997	143.99	
2.8510670999997	144.00	
2.8610670999997	143.99	
2.8710670999997	143.97	
2.8810670999997	143.95	
2.89106709999969	143.94	
2.90106709999969	143.92	
2.91106709999969	143.90	
2.92106709999969	143.88	
2.93106709999969	143.86	
2.94106709999969	143.84	
2.95106709999969	143.82	
2.96106709999969	143.80	
2.97106709999969	143.80	
2.98106709999969	143.80	
2.99106709999969	143.80	
3.00106709999969	143.80	
3.01106709999969	143.80	
3.02106709999969	143.80	
3.03106709999969	143.80	
3.04106709999969	143.80	
3.05106709999969	143.81	
3.06106709999969	143.81	
3.07106709999969	143.81	
3.08106709999969	143.81	
3.09106709999969	143.81	
3.10106709999969	143.81	
3.11106709999969	143.81	
3.12106709999969	143.81	
3.13106709999969	143.81	
3.14106709999969	143.82	
3.15106709999969	143.82	
3.16106709999969	143.82	
3.17106709999969	143.82	
3.18106709999969	143.82	
3.19106709999969	143.80	
3.20106709999969	143.78	
3.21106709999969	143.76	
3.22106709999969	143.73	
3.23106709999969	143.71	
3.24106709999969	143.68	
3.25106709999969	143.66	
3.26106709999969	143.64	
3.27106709999969	143.61	
3.28106709999969	143.59	
3.29106709999969	143.56	
3.30106709999969	143.57	
3.31106709999969	143.58	
3.32106709999969	143.59	
3.33106709999969	143.61	
3.34106709999969	143.62	
3.35106709999969	143.63	
3.36106709999968	143.65	
3.37106709999968	143.66	
3.38106709999968	143.67	
3.39106709999968	143.69	
3.40106709999968	143.70	
3.41106709999968	143.69	
3.42106709999968	143.67	
3.43106709999968	143.65	
3.44106709999968	143.63	
3.45106709999968	143.61	
3.46106709999968	143.59	
3.47106709999968	143.57	
3.48106709999968	143.56	
3.49106709999968	143.54	
3.50106709999968	143.52	
3.51106709999968	143.50	
3.52106709999968	143.48	
3.53106709999968	143.47	
3.54106709999968	143.46	
3.55106709999968	143.44	
3.56106709999968	143.43	
3.57106709999968	143.42	
3.58106709999968	143.41	
3.59106709999968	143.39	
3.60106709999968	143.38	
3.61106709999968	143.37	
3.62106709999968	143.36	
3.63106709999968	143.36	
3.64106709999968	143.38	
3.65106709999968	143.39	
3.66106709999968	143.41	
3.67106709999968	143.43	
3.68106709999968	143.44	
3.69106709999968	143.46	
3.70106709999968	143.47	
3.71106709999968	143.49	
3.72106709999968	143.51	
3.73106709999968	143.52	
3.74106709999968	143.50	
3.75106709999968	143.45	
3.76106709999968	143.40	
3.77106709999968	143.36	
3.78106709999968	143.31	
3.79106709999968	143.27	
3.80106709999968	143.22	
3.81106709999968	143.18	
3.82106709999968	143.13	
3.83106709999967	143.09	
3.84106709999967	143.04	
3.85106709999967	143.04	
3.86106709999967	143.06	
3.87106709999967	143.07	
3.88106709999967	143.09	
3.89106709999967	143.11	
3.90106709999967	143.12	
3.91106709999967	143.14	
3.92106709999967	143.16	
3.93106709999967	143.17	
3.94106709999967	143.19	
3.95106709999967	143.21	
3.96106709999967	143.20	
3.97106709999967	143.19	
3.98106709999967	143.17	
3.99106709999967	143.15	
