Delivery System	U03	
Energy	6 MV	
Scan Type	Profile at Angle	
Depth	5.00	
Field	40cm x 40cm (Jaws)	
Wedge	Open Field	
Comments		

	5.00 cm : ScanId=35	
-2.36321518287447	88.66	
-2.33321518287447	88.64	
-2.30321518287447	88.64	
-2.27321518287448	88.64	
-2.24321518287448	88.64	
-2.21321518287448	88.65	
-2.18321518287448	88.60	
-2.15321518287448	88.55	
-2.12321518287448	88.50	
-2.09321518287448	88.44	
-2.06321518287448	88.46	
-2.03321518287448	88.56	
-2.00321518287448	88.65	
-1.97321518287448	88.74	
-1.94321518287448	88.83	
-1.91321518287448	88.79	
-1.88321518287448	88.75	
-1.85321518287448	88.71	
-1.82321518287448	88.67	
-1.79321518287448	88.64	
-1.76321518287448	88.62	
-1.73321518287448	88.59	
-1.70321518287448	88.57	
-1.67321518287448	88.56	
-1.64321518287448	88.61	
-1.61321518287448	88.65	
-1.58321518287448	88.69	
-1.55321518287448	88.73	
-1.52321518287448	88.77	
-1.49321518287448	88.80	
-1.46321518287448	88.84	
-1.43321518287448	88.87	
-1.40321518287448	88.87	
-1.37321518287448	88.81	
-1.34321518287448	88.76	
-1.31321518287448	88.70	
-1.28321518287448	88.64	
-1.25321518287448	88.65	
-1.22321518287448	88.65	
-1.19321518287448	88.66	
-1.16321518287448	88.66	
-1.13321518287448	88.66	
-1.10321518287448	88.65	
-1.07321518287448	88.65	
-1.04321518287448	88.64	
-1.01321518287448	88.63	
-0.983215182874476	88.66	
-0.953215182874476	88.68	
-0.923215182874476	88.71	
-0.893215182874476	88.73	
-0.863215182874476	88.72	
-0.833215182874476	88.69	
-0.803215182874476	88.67	
-0.773215182874476	88.64	
-0.743215182874476	88.61	
-0.713215182874476	88.58	
-0.683215182874476	88.54	
-0.653215182874476	88.51	
-0.623215182874476	88.47	
-0.593215182874476	88.47	
-0.563215182874476	88.48	
-0.533215182874476	88.49	
-0.503215182874476	88.50	
-0.473215182874476	88.51	
-0.443215182874475	88.52	
-0.413215182874475	88.53	
-0.383215182874475	88.54	
-0.353215182874475	88.55	
-0.323215182874475	88.50	
-0.293215182874475	88.45	
-0.263215182874475	88.40	
-0.233215182874475	88.35	
-0.203215182874475	88.33	
-0.173215182874475	88.33	
-0.143215182874475	88.33	
-0.113215182874475	88.34	
-0.0832151828744753	88.35	
-0.0532151828744753	88.38	
-0.0232151828744753	88.42	
0.00678481712552467	88.22	
0.0367848171255247	88.20	
0.0667848171255247	88.18	
0.0967848171255247	88.21	
0.126784817125525	88.26	
0.156784817125525	88.32	
0.186784817125525	88.37	
0.216784817125525	88.40	
0.246784817125525	88.37	
0.276784817125525	88.33	
0.306784817125525	88.30	
0.336784817125525	88.27	
0.366784817125525	88.31	
0.396784817125525	88.36	
0.426784817125525	88.42	
0.456784817125525	88.47	
0.486784817125525	88.50	
0.516784817125525	88.47	
0.546784817125525	88.45	
0.576784817125525	88.42	
0.606784817125525	88.39	
0.636784817125525	88.44	
0.666784817125525	88.48	
0.696784817125525	88.53	
0.726784817125525	88.58	
0.756784817125525	88.61	
0.786784817125525	88.64	
0.816784817125525	88.66	
0.846784817125525	88.69	
0.876784817125525	88.71	
0.906784817125525	88.70	
0.936784817125525	88.69	
0.966784817125525	88.68	
0.996784817125525	88.67	
1.02678481712553	88.69	
1.05678481712553	88.71	
1.08678481712553	88.74	
1.11678481712553	88.77	
1.14678481712553	88.79	
1.17678481712553	88.79	
1.20678481712553	88.80	
1.23678481712553	88.80	
1.26678481712553	88.80	
1.29678481712553	88.79	
1.32678481712553	88.79	
1.35678481712553	88.78	
1.38678481712553	88.77	
1.41678481712553	88.76	
1.44678481712553	88.76	
1.47678481712553	88.75	
1.50678481712553	88.74	
1.53678481712553	88.73	
1.56678481712553	88.73	
1.59678481712553	88.72	
1.62678481712553	88.71	
1.65678481712553	88.70	
1.68678481712553	88.65	
1.71678481712553	88.59	
1.74678481712553	88.52	
1.77678481712553	88.46	
1.80678481712553	88.41	
1.83678481712553	88.46	
1.86678481712553	88.51	
1.89678481712553	88.56	
1.92678481712553	88.61	
1.95678481712553	88.66	
1.98678481712553	88.71	
2.01678481712553	88.75	
2.04678481712553	88.80	
2.07678481712553	88.79	
2.10678481712553	88.72	
2.13678481712553	88.65	
2.16678481712552	88.58	
2.19678481712552	88.51	
2.22678481712552	88.52	
2.25678481712552	88.54	
2.28678481712552	88.57	
2.31678481712552	88.59	
2.34678481712552	88.60	
2.37678481712552	88.60	
2.40678481712552	88.60	
2.43678481712552	88.60	
2.46678481712552	88.60	
2.49678481712552	88.58	
2.52678481712552	88.56	
2.55678481712552	88.54	
2.58678481712552	88.52	
2.61678481712552	88.56	
2.64678481712552	88.61	
2.67678481712552	88.66	
2.70678481712552	88.71	
2.73678481712552	88.73	
2.76678481712552	88.70	
2.79678481712552	88.66	
2.82678481712552	88.63	
2.85678481712552	88.59	
2.88678481712552	88.61	
2.91678481712552	88.64	
2.94678481712552	88.66	
2.97678481712552	88.69	
3.00678481712552	88.71	
3.03678481712552	88.72	
3.06678481712552	88.74	
3.09678481712552	88.75	
3.12678481712552	88.77	
3.15678481712552	88.74	
3.18678481712552	88.71	
3.21678481712552	88.68	
3.24678481712552	88.65	
3.27678481712552	88.63	
3.30678481712552	88.62	
3.33678481712552	88.60	
3.36678481712552	88.58	
3.39678481712552	88.58	
3.42678481712552	88.61	
3.45678481712552	88.64	
3.48678481712552	88.67	
3.51678481712552	88.70	
3.54678481712552	88.71	
3.57678481712552	88.71	
3.60678481712552	88.71	
3.63678481712552	88.71	
3.66678481712552	88.71	
3.69678481712551	88.71	
3.72678481712551	88.71	
3.75678481712551	88.71	
3.78678481712551	88.71	
3.81678481712551	88.67	
3.84678481712551	88.63	
3.87678481712551	88.58	
3.90678481712551	88.54	
3.93678481712551	88.54	
3.96678481712551	88.56	
3.99678481712551	88.58	
4.02678481712551	88.61	
4.05678481712551	88.63	
4.08678481712551	88.65	
4.11678481712551	88.67	
4.14678481712551	88.69	
4.17678481712551	88.71	
4.20678481712551	88.66	
4.23678481712551	88.58	
4.26678481712552	88.50	
4.29678481712552	88.43	
4.32678481712552	88.40	
4.35678481712552	88.51	
4.38678481712552	88.61	
4.41678481712552	88.71	
4.44678481712552	88.81	
4.47678481712552	88.80	
4.50678481712552	88.76	
4.53678481712552	88.73	
4.56678481712552	88.70	
4.59678481712552	88.68	
4.62678481712552	88.69	
4.65678481712552	88.70	
4.68678481712552	88.72	
4.71678481712552	88.72	
4.74678481712552	88.63	
4.77678481712552	88.55	
4.80678481712552	88.47	
4.83678481712552	88.39	
4.86678481712552	88.36	
4.89678481712552	88.36	
4.92678481712552	88.36	
4.95678481712552	88.36	
4.98678481712552	88.38	
5.01678481712552	88.47	
5.04678481712552	88.57	
5.07678481712552	88.66	
5.10678481712552	88.75	
5.13678481712552	88.74	
5.16678481712552	88.71	
5.19678481712552	88.68	
5.22678481712552	88.65	
5.25678481712552	88.60	
5.28678481712552	88.53	
5.31678481712552	88.45	
5.34678481712552	88.38	
5.37678481712552	88.31	
5.40678481712552	88.37	
5.43678481712552	88.43	
5.46678481712553	88.49	
5.49678481712553	88.55	
5.52678481712553	88.58	
5.55678481712553	88.59	
5.58678481712553	88.61	
5.61678481712553	88.62	
5.64678481712553	88.62	
5.67678481712553	88.59	
5.70678481712553	88.55	
5.73678481712553	88.52	
5.76678481712553	88.49	
5.79678481712553	88.47	
5.82678481712553	88.45	
5.85678481712553	88.43	
5.88678481712553	88.41	
5.91678481712553	88.42	
5.94678481712553	88.46	
5.97678481712553	88.51	
6.00678481712553	88.55	
6.03678481712553	88.59	
6.06678481712553	88.57	
6.09678481712553	88.55	
6.12678481712553	88.52	
6.15678481712553	88.50	
6.18678481712553	88.47	
6.21678481712553	88.45	
6.24678481712553	88.42	
6.27678481712553	88.40	
6.30678481712553	88.38	
6.33678481712553	88.39	
6.36678481712553	88.41	
6.39678481712553	88.42	
6.42678481712553	88.44	
6.45678481712553	88.43	
6.48678481712553	88.41	
6.51678481712553	88.40	
6.54678481712553	88.38	
6.57678481712553	88.36	
6.60678481712553	88.36	
6.63678481712553	88.35	
6.66678481712554	88.34	
6.69678481712554	88.34	
6.72678481712554	88.29	
6.75678481712554	88.24	
6.78678481712554	88.19	
6.81678481712554	88.14	
6.84678481712554	88.10	
6.87678481712554	88.09	
6.90678481712554	88.09	
6.93678481712554	88.08	
6.96678481712554	88.07	
6.99678481712554	88.10	
7.02678481712554	88.13	
7.05678481712554	88.16	
7.08678481712554	88.19	
7.11678481712554	88.17	
7.14678481712554	88.10	
7.17678481712554	88.04	
7.20678481712554	87.97	
7.23678481712554	87.92	
7.26678481712554	87.96	
7.29678481712554	88.00	
7.32678481712554	88.03	
7.35678481712554	88.07	
7.38678481712554	88.05	
7.41678481712554	88.01	
7.44678481712554	87.98	
7.47678481712554	87.94	
7.50678481712554	87.95	
7.53678481712554	88.02	
7.56678481712554	88.10	
7.59678481712554	88.17	
7.62678481712554	88.25	
7.65678481712554	88.19	
7.68678481712554	88.12	
7.71678481712554	88.05	
7.74678481712554	87.99	
7.77678481712554	87.93	
7.80678481712554	87.88	
7.83678481712554	87.84	
7.86678481712555	87.79	
7.89678481712555	87.76	
7.92678481712555	87.83	
7.95678481712555	87.90	
7.98678481712555	87.97	
8.01678481712555	88.04	
8.04678481712554	88.06	
8.07678481712554	88.05	
8.10678481712554	88.04	
8.13678481712554	88.03	
8.16678481712554	88.02	
8.19678481712554	88.01	
8.22678481712554	88.00	
8.25678481712554	88.00	
8.28678481712554	87.99	
8.31678481712554	87.97	
8.34678481712554	87.95	
8.37678481712554	87.94	
8.40678481712554	87.92	
8.43678481712554	87.89	
8.46678481712554	87.85	
8.49678481712554	87.81	
8.52678481712553	87.77	
8.55678481712553	87.73	
8.58678481712553	87.76	
8.61678481712553	87.80	
8.64678481712553	87.84	
8.67678481712553	87.88	
8.70678481712553	87.90	
8.73678481712553	87.90	
8.76678481712553	87.90	
8.79678481712553	87.91	
8.82678481712553	87.90	
8.85678481712553	87.86	
8.88678481712553	87.82	
8.91678481712553	87.78	
8.94678481712553	87.74	
8.97678481712552	87.71	
9.00678481712552	87.68	
9.03678481712552	87.65	
9.06678481712552	87.62	
9.09678481712552	87.63	
9.12678481712552	87.71	
9.15678481712552	87.78	
9.18678481712552	87.86	
9.21678481712552	87.94	
9.24678481712552	87.91	
9.27678481712552	87.87	
9.30678481712552	87.84	
9.33678481712552	87.80	
9.36678481712552	87.77	
9.39678481712552	87.75	
9.42678481712552	87.72	
9.45678481712551	87.70	
9.48678481712551	87.68	
9.51678481712551	87.68	
9.54678481712551	87.68	
9.57678481712551	87.68	
9.60678481712551	87.69	
9.63678481712551	87.71	
9.66678481712551	87.74	
9.69678481712551	87.78	
9.72678481712551	87.81	
9.75678481712551	87.83	
9.78678481712551	87.80	
9.81678481712551	87.77	
9.84678481712551	87.74	
9.87678481712551	87.71	
9.90678481712551	87.65	
9.9367848171255	87.59	
9.9667848171255	87.53	
9.9967848171255	87.47	
10.0267848171255	87.45	
10.0567848171255	87.50	
10.0867848171255	87.54	
10.1167848171255	87.58	
10.1467848171255	87.62	
10.1767848171255	87.58	
10.2067848171255	87.54	
10.2367848171255	87.50	
10.2667848171255	87.47	
10.2967848171255	87.44	
10.3267848171255	87.42	
10.3567848171255	87.40	
10.3867848171255	87.38	
10.4167848171255	87.37	
10.4467848171255	87.38	
10.4767848171255	87.40	
10.5067848171255	87.42	
10.5367848171255	87.44	
10.5667848171255	87.43	
10.5967848171255	87.42	
10.6267848171255	87.41	
10.6567848171255	87.40	
10.6867848171255	87.40	
10.7167848171255	87.44	
10.7467848171255	87.47	
10.7767848171255	87.51	
10.8067848171255	87.54	
10.8367848171255	87.52	
10.8667848171255	87.49	
10.8967848171255	87.47	
10.9267848171255	87.44	
10.9567848171255	87.43	
10.9867848171255	87.43	
11.0167848171255	87.43	
11.0467848171255	87.44	
11.0767848171255	87.44	
11.1067848171255	87.46	
11.1367848171255	87.48	
11.1667848171255	87.49	
11.1967848171255	87.51	
11.2267848171255	87.52	
11.2567848171255	87.52	
11.2867848171255	87.53	
11.3167848171255	87.53	
11.3467848171255	87.53	
11.3767848171255	87.52	
11.4067848171255	87.51	
11.4367848171255	87.50	
11.4667848171255	87.49	
11.4967848171255	87.51	
11.5267848171255	87.53	
11.5567848171255	87.55	
11.5867848171255	87.57	
11.6167848171255	87.58	
11.6467848171255	87.56	
11.6767848171255	87.55	
11.7067848171255	87.53	
11.7367848171255	87.52	
11.7667848171255	87.53	
11.7967848171255	87.53	
11.8267848171255	87.54	
11.8567848171255	87.55	
11.8867848171255	87.56	
11.9167848171255	87.57	
11.9467848171255	87.58	
11.9767848171255	87.60	
12.0067848171255	87.61	
12.0367848171255	87.63	
12.0667848171255	87.65	
12.0967848171255	87.68	
12.1267848171255	87.70	
12.1567848171255	87.69	
12.1867848171255	87.67	
12.2167848171255	87.65	
12.2467848171255	87.64	
12.2767848171255	87.62	
12.3067848171255	87.61	
12.3367848171255	87.59	
12.3667848171255	87.58	
12.3967848171255	87.56	
12.4267848171255	87.58	
12.4567848171255	87.59	
12.4867848171255	87.61	
12.5167848171254	87.62	
12.5467848171254	87.65	
12.5767848171254	87.69	
12.6067848171254	87.73	
12.6367848171254	87.77	
12.6667848171254	87.81	
12.6967848171254	87.77	
12.7267848171254	87.74	
12.7567848171254	87.71	
12.7867848171254	87.67	
12.8167848171254	87.68	
12.8467848171254	87.71	
12.8767848171254	87.74	
12.9067848171254	87.77	
12.9367848171254	87.80	
12.9667848171254	87.81	
12.9967848171254	87.82	
13.0267848171254	87.83	
13.0567848171254	87.84	
13.0867848171254	87.82	
13.1167848171254	87.80	
13.1467848171254	87.78	
13.1767848171254	87.75	
13.2067848171254	87.75	
13.2367848171254	87.79	
13.2667848171254	87.83	
13.2967848171254	87.88	
13.3267848171254	87.92	
13.3567848171254	87.96	
13.3867848171254	87.99	
13.4167848171254	88.03	
13.4467848171254	88.07	
13.4767848171254	88.09	
13.5067848171254	88.10	
13.5367848171254	88.11	
13.5667848171254	88.12	
13.5967848171254	88.12	
13.6267848171254	88.07	
13.6567848171254	88.02	
13.6867848171254	87.97	
13.7167848171254	87.92	
13.7467848171254	87.90	
13.7767848171254	87.88	
13.8067848171254	87.87	
13.8367848171254	87.85	
13.8667848171254	87.86	
13.8967848171254	87.92	
13.9267848171254	87.97	
13.9567848171254	88.03	
13.9867848171254	88.08	
14.0167848171254	88.09	
14.0467848171254	88.09	
14.0767848171254	88.10	
14.1067848171254	88.10	
14.1367848171254	88.11	
14.1667848171254	88.12	
14.1967848171254	88.14	
14.2267848171254	88.15	
14.2567848171254	88.17	
14.2867848171254	88.21	
14.3167848171254	88.25	
14.3467848171254	88.28	
14.3767848171254	88.32	
14.4067848171254	88.30	
14.4367848171254	88.26	
14.4667848171254	88.22	
14.4967848171254	88.17	
14.5267848171254	88.16	
14.5567848171254	88.20	
14.5867848171254	88.25	
14.6167848171254	88.30	
14.6467848171254	88.35	
14.6767848171254	88.36	
14.7067848171254	88.36	
14.7367848171254	88.35	
14.7667848171254	88.35	
14.7967848171254	88.33	
14.8267848171254	88.29	
14.8567848171254	88.24	
14.8867848171254	88.20	
14.9167848171254	88.15	
14.9467848171254	88.24	
14.9767848171254	88.34	
15.0067848171254	88.43	
15.0367848171254	88.52	
15.0667848171254	88.55	
15.0967848171254	88.54	
15.1267848171254	88.54	
15.1567848171254	88.53	
15.1867848171254	88.53	
15.2167848171254	88.54	
15.2467848171254	88.55	
15.2767848171254	88.57	
15.3067848171254	88.58	
15.3367848171254	88.60	
15.3667848171254	88.63	
15.3967848171254	88.65	
15.4267848171254	88.68	
15.4567848171254	88.70	
15.4867848171254	88.70	
15.5167848171254	88.69	
15.5467848171254	88.69	
15.5767848171254	88.69	
15.6067848171254	88.68	
15.6367848171254	88.66	
15.6667848171254	88.64	
15.6967848171254	88.62	
15.7267848171254	88.61	
15.7567848171254	88.62	
15.7867848171254	88.63	
15.8167848171254	88.65	
15.8467848171254	88.66	
15.8767848171254	88.68	
15.9067848171254	88.69	
15.9367848171254	88.71	
15.9667848171254	88.73	
15.9967848171254	88.72	
16.0267848171254	88.71	
16.0567848171254	88.69	
16.0867848171254	88.67	
16.1167848171254	88.65	
16.1467848171254	88.62	
16.1767848171254	88.59	
16.2067848171254	88.57	
16.2367848171254	88.54	
16.2667848171254	88.60	
16.2967848171254	88.67	
16.3267848171254	88.75	
16.3567848171254	88.83	
16.3867848171254	88.85	
16.4167848171254	88.80	
16.4467848171254	88.74	
16.4767848171254	88.69	
16.5067848171254	88.63	
16.5367848171254	88.62	
16.5667848171254	88.60	
16.5967848171254	88.59	
16.6267848171254	88.57	
16.6567848171254	88.57	
16.6867848171254	88.58	
16.7167848171254	88.58	
16.7467848171254	88.59	
16.7767848171254	88.59	
16.8067848171254	88.60	
16.8367848171254	88.60	
16.8667848171254	88.60	
16.8967848171254	88.60	
16.9267848171254	88.58	
16.9567848171254	88.54	
16.9867848171254	88.51	
17.0167848171254	88.48	
17.0467848171254	88.46	
17.0767848171254	88.44	
17.1067848171254	88.42	
17.1367848171254	88.41	
17.1667848171254	88.39	
17.1967848171254	88.43	
17.2267848171254	88.46	
17.2567848171254	88.50	
17.2867848171254	88.54	
17.3167848171254	88.54	
17.3467848171254	88.51	
17.3767848171254	88.48	
17.4067848171254	88.45	
17.4367848171254	88.42	
17.4667848171254	88.44	
17.4967848171254	88.46	
17.5267848171254	88.48	
17.5567848171254	88.50	
17.5867848171254	88.50	
17.6167848171254	88.50	
17.6467848171254	88.49	
17.6767848171254	88.49	
17.7067848171254	88.48	
17.7367848171254	88.46	
17.7667848171254	88.44	
17.7967848171254	88.42	
17.8267848171254	88.40	
17.8567848171254	88.39	
17.8867848171254	88.38	
17.9167848171254	88.38	
17.9467848171254	88.37	
17.9767848171254	88.39	
18.0067848171255	88.43	
18.0367848171255	88.46	
18.0667848171255	88.50	
18.0967848171255	88.54	
18.1267848171255	88.52	
18.1567848171255	88.50	
18.1867848171255	88.47	
18.2167848171255	88.45	
18.2467848171255	88.42	
18.2767848171255	88.38	
18.3067848171255	88.34	
18.3367848171255	88.30	
18.3667848171255	88.27	
18.3967848171255	88.27	
18.4267848171255	88.28	
18.4567848171255	88.28	
18.4867848171255	88.29	
18.5167848171255	88.29	
18.5467848171255	88.28	
18.5767848171255	88.28	
18.6067848171255	88.27	
18.6367848171255	88.27	
18.6667848171255	88.28	
18.6967848171255	88.28	
18.7267848171255	88.29	
18.7567848171255	88.30	
18.7867848171255	88.28	
18.8167848171255	88.26	
18.8467848171255	88.24	
18.8767848171255	88.22	
18.9067848171255	88.22	
18.9367848171255	88.23	
18.9667848171255	88.24	
18.9967848171255	88.25	
19.0267848171255	88.26	
19.0567848171255	88.25	
19.0867848171255	88.24	
19.1167848171255	88.23	
19.1467848171255	88.23	
19.1767848171255	88.23	
19.2067848171255	88.23	
19.2367848171255	88.24	
19.2667848171255	88.25	
19.2967848171255	88.25	
19.3267848171255	88.23	
19.3567848171255	88.21	
19.3867848171255	88.19	
19.4167848171255	88.17	
19.4467848171255	88.20	
19.4767848171255	88.23	
19.5067848171255	88.26	
19.5367848171255	88.30	
19.5667848171255	88.33	
19.5967848171255	88.35	
19.6267848171255	88.38	
19.6567848171255	88.41	
19.6867848171255	88.43	
19.7167848171255	88.38	
19.7467848171255	88.32	
19.7767848171255	88.27	
19.8067848171255	88.21	
19.8367848171255	88.22	
19.8667848171255	88.26	
19.8967848171255	88.30	
19.9267848171255	88.35	
19.9567848171255	88.39	
19.9867848171255	88.41	
20.0167848171255	88.43	
20.0467848171255	88.45	
20.0767848171255	88.47	
20.1067848171255	88.46	
20.1367848171255	88.44	
20.1667848171255	88.42	
20.1967848171255	88.40	
20.2267848171255	88.38	
20.2567848171255	88.36	
20.2867848171255	88.35	
20.3167848171255	88.34	
20.3467848171255	88.32	
20.3767848171255	88.32	
20.4067848171255	88.31	
20.4367848171255	88.31	
20.4667848171255	88.30	
20.4967848171255	88.32	
20.5267848171255	88.35	
20.5567848171255	88.38	
20.5867848171255	88.41	
20.6167848171255	88.44	
20.6467848171256	88.43	
20.6767848171256	88.42	
20.7067848171256	88.41	
20.7367848171256	88.40	
20.7667848171256	88.41	
20.7967848171256	88.43	
20.8267848171256	88.45	
20.8567848171256	88.47	
20.8867848171256	88.49	
20.9167848171256	88.52	
20.9467848171256	88.55	
20.9767848171256	88.58	
21.0067848171256	88.62	
21.0367848171256	88.60	
21.0667848171256	88.57	
21.0967848171256	88.55	
21.1267848171256	88.52	
21.1567848171256	88.52	
21.1867848171256	88.57	
21.2167848171256	88.61	
21.2467848171256	88.65	
21.2767848171256	88.69	
21.3067848171256	88.70	
21.3367848171256	88.71	
21.3667848171256	88.72	
21.3967848171256	88.72	
21.4267848171256	88.82	
21.4567848171256	88.96	
21.4867848171256	89.11	
21.5167848171256	89.26	
21.5467848171256	89.39	
21.5767848171256	89.46	
21.6067848171256	89.52	
21.6367848171256	89.59	
21.6667848171256	89.66	
21.6967848171256	89.71	
21.7267848171256	89.76	
21.7567848171256	89.82	
21.7867848171256	89.87	
21.8167848171256	89.93	
21.8467848171256	90.01	
21.8767848171256	90.10	
21.9067848171256	90.18	
21.9367848171256	90.26	
21.9667848171256	90.34	
21.9967848171256	90.41	
22.0267848171256	90.48	
22.0567848171256	90.55	
22.0867848171256	90.64	
22.1167848171256	90.74	
22.1467848171256	90.84	
22.1767848171256	90.95	
22.2067848171256	91.04	
22.2367848171256	91.06	
22.2667848171256	91.08	
22.2967848171256	91.10	
22.3267848171256	91.12	
22.3567848171256	91.16	
22.3867848171256	91.22	
22.4167848171256	91.28	
22.4467848171256	91.34	
22.4767848171256	91.38	
22.5067848171256	91.38	
22.5367848171256	91.38	
22.5667848171256	91.38	
22.5967848171256	91.39	
22.6267848171256	91.43	
22.6567848171256	91.49	
22.6867848171256	91.54	
22.7167848171256	91.59	
22.7467848171256	91.60	
22.7767848171256	91.56	
22.8067848171256	91.53	
22.8367848171256	91.49	
22.8667848171256	91.45	
22.8967848171256	91.40	
22.9267848171256	91.35	
22.9567848171256	91.29	
22.9867848171256	91.24	
23.0167848171256	91.19	
23.0467848171256	91.15	
23.0767848171256	91.10	
23.1067848171256	91.06	
23.1367848171256	91.01	
23.1667848171256	90.97	
23.1967848171256	90.93	
23.2267848171256	90.89	
23.2567848171256	90.85	
23.2867848171257	90.77	
23.3167848171257	90.66	
23.3467848171257	90.56	
23.3767848171257	90.46	
23.4067848171257	90.37	
23.4367848171257	90.31	
23.4667848171257	90.25	
23.4967848171257	90.19	
23.5267848171257	90.14	
23.5567848171257	90.05	
23.5867848171257	89.95	
23.6167848171257	89.86	
23.6467848171257	89.77	
23.6767848171257	89.68	
23.7067848171257	89.59	
23.7367848171257	89.50	
23.7667848171257	89.41	
23.7967848171257	89.32	
23.8267848171257	89.20	
23.8567848171257	89.08	
23.8867848171257	88.97	
23.9167848171257	88.85	
23.9467848171257	88.75	
23.9767848171257	88.64	
24.0067848171257	88.54	
24.0367848171257	88.44	
24.0667848171257	88.31	
24.0967848171257	88.08	
24.1267848171257	87.86	
24.1567848171257	87.63	
24.1867848171257	87.40	
24.2167848171257	87.23	
24.2467848171257	87.07	
24.2767848171257	86.92	
24.3067848171257	86.76	
24.3367848171257	86.58	
24.3667848171257	86.37	
24.3967848171257	86.16	
24.4267848171257	85.96	
24.4567848171257	85.75	
24.4867848171257	85.45	
24.5167848171257	85.15	
24.5467848171257	84.85	
24.5767848171257	84.55	
24.6067848171257	84.26	
24.6367848171257	83.98	
24.6667848171257	83.71	
24.6967848171257	83.43	
24.7267848171257	83.12	
24.7567848171257	82.70	
24.7867848171257	82.28	
24.8167848171257	81.85	
24.8467848171257	81.43	
24.8767848171257	81.04	
24.9067848171257	80.67	
24.9367848171257	80.29	
24.9667848171257	79.92	
24.9967848171257	79.50	
25.0267848171257	79.02	
25.0567848171257	78.55	
25.0867848171257	78.07	
25.1167848171257	77.60	
25.1467848171257	77.13	
25.1767848171257	76.67	
25.2067848171257	76.20	
25.2367848171257	75.73	
25.2667848171257	75.26	
25.2967848171257	74.79	
25.3267848171257	74.31	
25.3567848171257	73.84	
25.3867848171257	73.37	
25.4167848171257	72.96	
25.4467848171257	72.55	
25.4767848171257	72.14	
25.5067848171257	71.73	
25.5367848171257	71.28	
25.5667848171257	70.83	
25.5967848171257	70.37	
25.6267848171257	69.91	
25.6567848171257	69.46	
25.6867848171257	69.00	
25.7167848171257	68.54	
25.7467848171257	68.09	
25.7767848171257	67.63	
25.8067848171257	67.20	
25.8367848171257	66.78	
25.8667848171257	66.35	
25.8967848171257	65.93	
25.9267848171258	65.51	
25.9567848171258	65.10	
25.9867848171258	64.69	
26.0167848171258	64.28	
26.0467848171258	63.87	
26.0767848171258	63.44	
26.1067848171258	63.01	
26.1367848171258	62.59	
26.1667848171258	62.16	
26.1967848171258	61.71	
26.2267848171258	61.24	
26.2567848171258	60.78	
26.2867848171258	60.31	
26.3167848171258	59.80	
26.3467848171258	59.06	
26.3767848171258	58.32	
26.4067848171258	57.58	
26.4367848171258	56.84	
26.4667848171258	56.02	
26.4967848171258	55.17	
26.5267848171258	54.32	
26.5567848171258	53.48	
26.5867848171258	52.56	
26.6167848171258	51.52	
26.6467848171258	50.49	
26.6767848171258	49.45	
26.7067848171258	48.41	
26.7367848171258	47.11	
26.7667848171258	45.78	
26.7967848171258	44.45	
26.8267848171258	43.13	
26.8567848171258	41.74	
26.8867848171258	40.30	
26.9167848171258	38.86	
26.9467848171258	37.42	
26.9767848171258	35.98	
27.0067848171258	34.55	
27.0367848171258	33.13	
27.0667848171258	31.71	
27.0967848171258	30.29	
27.1267848171258	28.99	
27.1567848171258	27.74	
27.1867848171258	26.49	
27.2167848171258	25.24	
27.2467848171258	24.05	
27.2767848171258	22.96	
27.3067848171258	21.88	
27.3367848171258	20.80	
27.3667848171258	19.72	
27.3967848171258	18.82	
27.4267848171258	17.96	
27.4567848171258	17.11	
27.4867848171258	16.25	
27.5167848171258	15.51	
27.5467848171258	14.93	
27.5767848171258	14.34	
27.6067848171258	13.76	
27.6367848171258	13.18	
27.6667848171258	12.78	
27.6967848171258	12.38	
27.7267848171258	11.98	
27.7567848171258	11.58	
27.7867848171258	11.25	
27.8167848171258	10.98	
27.8467848171258	10.71	
27.8767848171258	10.43	
27.9067848171258	10.18	
27.9367848171258	10.02	
27.9667848171258	9.86	
27.9967848171258	9.70	
28.0267848171258	9.54	
28.0567848171258	9.39	
28.0867848171258	9.25	
28.1167848171258	9.11	
28.1467848171258	8.96	
28.1767848171258	8.84	
28.2067848171258	8.75	
28.2367848171258	8.66	
28.2667848171258	8.56	
28.2967848171258	8.47	
28.3267848171258	8.36	
28.3567848171258	8.24	
28.3867848171258	8.12	
28.4167848171258	8.00	
28.4467848171258	7.90	
28.4767848171258	7.83	
28.5067848171258	7.76	
28.5367848171258	7.68	
28.5667848171259	7.61	
28.5967848171259	7.56	
28.6267848171259	7.51	
28.6567848171259	7.45	
28.6867848171259	7.40	
28.7167848171259	7.34	
28.7467848171259	7.28	
28.7767848171259	7.21	
28.8067848171259	7.15	
28.8367848171259	7.09	
28.8667848171259	7.03	
28.8967848171259	6.97	
28.9267848171259	6.91	
28.9567848171259	6.86	
28.9867848171259	6.80	
29.0167848171259	6.75	
29.0467848171259	6.70	
29.0767848171259	6.65	
29.1067848171259	6.60	
29.1367848171259	6.55	
29.1667848171259	6.50	
29.1967848171259	6.46	
29.2267848171259	6.41	
29.2567848171259	6.38	
29.2867848171259	6.34	
29.3167848171259	6.31	
29.3467848171259	6.27	
29.3767848171259	6.23	
29.4067848171259	6.19	
29.4367848171259	6.15	
29.4667848171259	6.11	
29.4967848171259	6.07	
